FS_Method,Model,Features_Used,Fold,R2,MSE,MAE
RF,XGB,6,8,0.7449026545141797,5108.656202781373,54.63032219981602
RF,XGB,6,9,0.6834736297742068,5363.3329113494565,55.41555136491367
RF,XGB,6,10,0.8034684991278532,4130.624505356421,47.35307663336549
RF,XGB,7,1,0.6053715678330602,5715.331476240694,58.921176551749255
RF,XGB,7,2,0.5764919665087811,7743.251628261051,65.71977903784173
RF,XGB,7,3,0.7505014799640326,5964.766334552224,56.01525514442444
RF,XGB,7,4,0.5819566980369522,6878.99680894574,62.57764984714534
RF,XGB,7,5,0.6826869300078723,6287.091154501091,61.06685096064977
RF,XGB,7,6,0.7257688507596467,5015.502143920233,55.77822258646897
RF,XGB,7,7,0.775720755394226,6475.579811082816,60.13553999153239
RF,XGB,7,8,0.7805082872780373,4395.607086858104,50.967705654759406
RF,XGB,7,9,0.6960402344813466,5150.399990273582,54.9272221737211
RF,XGB,7,10,0.7948072661923122,4312.663012422115,50.452204622443055
RF,XGB,8,1,0.5898156657365791,5940.624763916752,58.27366650694731
RF,XGB,8,2,0.5633547715696834,7983.446850213224,67.18976872951644
RF,XGB,8,3,0.7737805661026008,5408.2327355615125,55.982904801025384
RF,XGB,8,4,0.6172918618053125,6297.548720518738,61.41419484632219
RF,XGB,8,5,0.6995030742077002,5953.904023400013,59.28187424536569
RF,XGB,8,6,0.7758700415586336,4099.185268316011,49.37915900018964
RF,XGB,8,7,0.7454456044302815,7349.709544773548,67.55523535312788
RF,XGB,8,8,0.7791775127463532,4422.257578076837,51.57874739966256
RF,XGB,8,9,0.6975472888815833,5124.863936332111,53.89695049065181
RF,XGB,8,10,0.7942533780999705,4324.304422156935,47.57835855293205
RFE_RF,RF,1,1,0.24892869352861302,10877.628495255585,81.62789778758969
RFE_RF,RF,1,2,0.11365259518284287,16205.621718620154,100.40792556769587
RFE_RF,RF,1,3,0.4926935764119821,12128.18527454063,83.60245352436566
RFE_RF,RF,1,4,0.13170512370302545,14287.988003211196,83.56191950163809
RFE_RF,RF,1,5,0.473783723632909,10426.20052361574,76.02247487592398
RFE_RF,RF,1,6,0.6272841785128285,6816.720153491676,64.13911589819156
RFE_RF,RF,1,7,0.6076108740648707,11329.390316345574,80.1252434450895
RFE_RF,RF,1,8,0.5092198349763628,9828.5112668467,75.1653160360115
RFE_RF,RF,1,9,0.2685500542218455,12393.942294281147,87.33032856207329
RFE_RF,RF,1,10,0.4438131725444653,11689.723677115984,77.681998043166
RFE_RF,RF,2,1,0.5090074127218152,7110.955926978837,63.090445099474934
RFE_RF,RF,2,2,0.5386618033373213,8434.923212764445,67.03892289087233
RFE_RF,RF,2,3,0.8088357079853863,4570.168725701866,52.578719477992195
RFE_RF,RF,2,4,0.4880339416818321,8424.516945784026,65.23008692906383
RFE_RF,RF,2,5,0.6953982802372765,6035.234470529534,57.628173582197455
RFE_RF,RF,2,6,0.7460699835182713,4644.208163798197,51.67344335090349
RFE_RF,RF,2,7,0.7744696650379316,6511.702348713532,58.107437800417
RFE_RF,RF,2,8,0.6823569422442561,6361.215457510603,53.898339679370274
RFE_RF,RF,2,9,0.6387775602331227,6120.678659846358,60.533881947423296
RFE_RF,RF,2,10,0.783702511030263,4546.058542374252,47.71025594181914
RFE_RF,RF,3,1,0.6306331412782695,5349.472723849294,56.19249683684214
RFE_RF,RF,3,2,0.6004220880443297,7305.722849840691,59.40491054464287
RFE_RF,RF,3,3,0.8174958169723482,4363.1313191010695,50.97064973749998
RFE_RF,RF,3,4,0.5788993864790593,6929.305560101277,64.09016608035718
RFE_RF,RF,3,5,0.7495281247042418,4962.7313229244855,55.674287594642855
RFE_RF,RF,3,6,0.751492435090714,4545.035193979756,52.227041466071434
RFE_RF,RF,3,7,0.8003109305044156,5765.591502648699,54.21183835535716
RFE_RF,RF,3,8,0.7418894190764425,5169.0001623789185,54.380723901785686
RFE_RF,RF,3,9,0.6796554946350919,5428.028721170885,55.25091886250001
RFE_RF,RF,3,10,0.8412941942769947,3335.618398845131,43.75661436964284
RFE_RF,RF,4,1,0.6594185662872986,4932.578673140163,54.892177894736875
RFE_RF,RF,4,2,0.5908483386024793,7480.765458461499,60.55560121785715
RFE_RF,RF,4,3,0.8146415241210836,4431.368957968513,51.99515257321429
RFE_RF,RF,4,4,0.5942594469403595,6676.552301282557,63.613629057142866
RFE_RF,RF,4,5,0.7666291501160214,4623.899690171492,54.05193411785716
RFE_RF,RF,4,6,0.7352653749507791,4841.817142882406,53.22822041785719
RFE_RF,RF,4,7,0.7859620650227188,6179.884068100057,57.413104746428566
RFE_RF,RF,4,8,0.7603878522040411,4798.5449741484435,52.465546710714285
RFE_RF,RF,4,9,0.701958281007304,5050.122551522041,54.168330735714314
RFE_RF,RF,4,10,0.8427413040611788,3305.2035945518487,43.82625871250001
RFE_RF,RF,5,1,0.6875941252722789,4524.517200622103,52.222316584210546
RFE_RF,RF,5,2,0.6221304028693032,6908.816697365629,58.738194891071444
RFE_RF,RF,5,3,0.8129375885263774,4472.104981853878,50.112574473214295
RFE_RF,RF,5,4,0.6125399407087986,6375.742653792594,61.481397175
RFE_RF,RF,5,5,0.7667684704238917,4621.139263457029,50.934585610714294
RFE_RF,RF,5,6,0.7189133724094366,5140.8842037567,54.951763864285724
RFE_RF,RF,5,7,0.7804913615852216,6337.838839146968,58.839466069642874
RFE_RF,RF,5,8,0.7454225392222809,5098.244835176924,53.740769119642856
RFE_RF,RF,5,9,0.7223673195259791,4704.304704187154,52.730380726785725
RFE_RF,RF,5,10,0.8556700547883921,3033.4720179827887,42.98003449642858
RFE_RF,RF,6,1,0.6915973967465201,4466.538551341739,51.1426721385965
RFE_RF,RF,6,2,0.6283675149041175,6794.779833599209,58.73702443392858
RFE_RF,RF,6,3,0.8215717335141117,4265.688297125424,49.351781632142874
RFE_RF,RF,6,4,0.6286623449803883,6110.444855655399,60.348455258928574
RFE_RF,RF,6,5,0.7625912913606689,4703.903914594174,52.75315258035713
RFE_RF,RF,6,6,0.728693689105391,4962.008829851656,54.91806823214286
RFE_RF,RF,6,7,0.7817845943711761,6300.499529687112,58.19069607142859
RFE_RF,RF,6,8,0.7651863900941415,4702.448010419336,52.41787501428571
RFE_RF,RF,6,9,0.7161148704812438,4810.248375528797,52.98304700714285
RFE_RF,RF,6,10,0.8541977233718306,3064.416920974249,41.38390825178572
RFE_RF,XGB,1,1,0.2645348407290794,10651.60751691934,80.6162528233043
RFE_RF,XGB,1,2,0.17851665688683382,15019.673137516162,98.1612815444685
RFE_RF,XGB,1,3,0.4726102812083388,12608.317032838419,85.0512920891026
RFE_RF,XGB,1,4,0.08366169674226531,15078.55342837641,84.8048345992646
RFE_RF,XGB,1,5,0.49360875077694455,10033.396808350868,74.64775495237078
RFE_RF,XGB,1,6,0.6298474740802174,6769.839212178652,63.25037709279183
RFE_RF,XGB,1,7,0.49480863181617596,14586.311944713298,88.0035990201426
RFE_RF,XGB,1,8,0.47995538051342934,10414.570037973303,78.60381401192429
RFE_RF,XGB,1,9,0.09014611466633049,15416.880698591454,92.74459101105455
RFE_RF,XGB,1,10,0.4395028752301424,11780.315870392402,76.22968707805792
RFE_RF,XGB,2,1,0.49716763182434953,7282.429310342287,64.03834291640969
RFE_RF,XGB,2,2,0.5290593476493499,8610.490674916802,70.41588537674009
RFE_RF,XGB,2,3,0.7662797959998847,5587.553803219337,58.32954832232883
RFE_RF,XGB,2,4,0.5020325900938365,8194.16602925566,65.52902699075499
RFE_RF,XGB,2,5,0.6332941637649434,7265.736073697021,66.41465948014395
RFE_RF,XGB,2,6,0.6616384518105728,6188.4037428470165,56.50307644792728
RFE_RF,XGB,2,7,0.7150036292963556,8228.655966825392,66.99551919854922
RFE_RF,XGB,2,8,0.642363389828132,7162.138372771796,54.58224899010388
RFE_RF,XGB,2,9,0.5368747042121408,7847.356096130623,63.30376989777871
RFE_RF,XGB,2,10,0.7335011544895571,5601.1716036848375,55.94252305582966
RFE_RF,XGB,3,1,0.6381043325019113,5241.268826499523,53.00709252471389
RFE_RF,XGB,3,2,0.5138585967930318,8888.415128553916,71.9872303097071
RFE_RF,XGB,3,3,0.7903141773106491,5012.963346756621,53.25844706747055
RFE_RF,XGB,3,4,0.5808281554955519,6897.567230968045,62.42668137267871
RFE_RF,XGB,3,5,0.7040490346037749,5863.832513280426,55.57087772906713
RFE_RF,XGB,3,6,0.642623641706485,6536.1717520883785,59.45790694891908
RFE_RF,XGB,3,7,0.7896094198310939,6074.574558954505,57.23988818480764
RFE_RF,XGB,3,8,0.7342805288922603,5321.3780868205695,54.49739352310428
RFE_RF,XGB,3,9,0.6297584383267798,6273.501798459596,56.478642326100896
RFE_RF,XGB,3,10,0.8116421296710065,3958.8342403380784,43.95496530469273
RFE_RF,XGB,4,1,0.558601450725955,6392.694536428469,62.53944513329222
RFE_RF,XGB,4,2,0.5644244208164266,7963.889810873886,67.68622809660766
RFE_RF,XGB,4,3,0.7715533606765115,5461.478582245312,57.01445057733808
RFE_RF,XGB,4,4,0.5954664697226997,6656.690469197093,60.426844554523576
RFE_RF,XGB,4,5,0.7115113161194471,5715.978395229933,56.571412366986955
RFE_RF,XGB,4,6,0.6956957594237738,5565.518633612223,50.65490484299796
RFE_RF,XGB,4,7,0.7537921891596976,7108.7198996536745,61.93326247881924
RFE_RF,XGB,4,8,0.7651648631011427,4702.879116458878,52.99781548784529
RFE_RF,XGB,4,9,0.663699768748401,5698.388090317645,53.88632380780492
RFE_RF,XGB,4,10,0.797622053001172,4253.50289143167,48.20822143345287
RFE_RF,XGB,5,1,0.5972458459112147,5833.014822096165,59.42408405568976
RFE_RF,XGB,5,2,0.5196850152178601,8781.887222617705,70.32077441760676
RFE_RF,XGB,5,3,0.7725016451972456,5438.807924383146,53.987386973190304
RFE_RF,XGB,5,4,0.5284229063411512,7759.907423987078,67.29068301994937
RFE_RF,XGB,5,5,0.7092602594340343,5760.579768175242,57.75782250348772
RFE_RF,XGB,5,6,0.6580200710557925,6254.581478247944,56.20008183383192
RFE_RF,XGB,5,7,0.723810700512274,7974.370766869347,66.29746774160948
RFE_RF,XGB,5,8,0.7653340229159106,4699.491471105968,53.005607651808596
RFE_RF,XGB,5,9,0.6801542301175607,5419.577973685691,53.921830705711336
RFE_RF,XGB,5,10,0.8125869552511031,3938.976254838982,45.37479396563908
RFE_RF,XGB,6,1,0.6232692751292209,5456.122251754261,59.67931935632539
RFE_RF,XGB,6,2,0.6080929057052364,7165.472685390998,62.707922874222824
RFE_RF,XGB,6,3,0.7872860939927042,5085.355797944282,51.16570887536185
RFE_RF,XGB,6,4,0.6092213537881999,6430.350749963038,61.55197190676919
RFE_RF,XGB,6,5,0.682056553925774,6299.581128172417,64.37914440743582
RFE_RF,XGB,6,6,0.7042054806640639,5409.88159076327,53.93072687790019
RFE_RF,XGB,6,7,0.7707763772103442,6618.338074791894,59.3336232273061
RFE_RF,XGB,6,8,0.7449026545141797,5108.656202781373,54.63032219981602
RFE_RF,XGB,6,9,0.6834736297742068,5363.3329113494565,55.41555136491367
RFE_RF,XGB,6,10,0.8034684991278532,4130.624505356421,47.35307663336549
RFE_RF,XGB,7,1,0.6366179200649682,5262.796266225263,57.93625981839365
RFE_RF,XGB,7,2,0.5165522760439116,8839.164973666782,70.67022825524944
RFE_RF,XGB,7,3,0.7969315827364591,4854.760896897342,52.56228831637791
RFE_RF,XGB,7,4,0.6106914174491717,6406.160520899958,63.18125877589772
RFE_RF,XGB,7,5,0.7023135114360983,5898.219348831201,61.10115857450212
RFE_RF,XGB,7,6,0.6479570048344226,6438.628149632657,59.91044665696467
RFE_RF,XGB,7,7,0.7557556326622691,7052.029700220363,62.3478203835174
RFE_RF,XGB,7,8,0.7880136879610389,4245.301674308419,51.214363244618006
RFE_RF,XGB,7,9,0.6684262590790757,5618.300794186207,57.63865939656053
RFE_RF,XGB,7,10,0.8127643176674599,3935.248518877665,47.8407554806137
RFE_RF,XGB,8,1,0.5902159670287368,5934.827273445814,58.242726501293525
RFE_RF,XGB,8,2,0.5633547715696834,7983.446850213224,67.18976872951644
RFE_RF,XGB,8,3,0.7746018669198592,5388.597879753082,55.74231729404994
RFE_RF,XGB,8,4,0.6180106181096876,6285.721423439732,61.33939816968645
RFE_RF,XGB,8,5,0.6995763157260577,5952.4528505812605,59.276429582454135
RFE_RF,XGB,8,6,0.7757338397009254,4101.676308123976,49.416941941735395
RFE_RF,XGB,8,7,0.7455271184117456,7347.35600424144,67.54645174019541
RFE_RF,XGB,8,8,0.7791775127463532,4422.257578076837,51.57874739966256
RFE_RF,XGB,8,9,0.6977278342782185,5121.804712334202,53.903956624957495
RFE_RF,XGB,8,10,0.7943088962443322,4323.137562866823,47.56286434255259
XGB,RF,1,1,0.24892869352861302,10877.628495255585,81.62789778758969
XGB,RF,1,2,0.11365259518284287,16205.621718620154,100.40792556769587
XGB,RF,1,3,0.4926935764119821,12128.18527454063,83.60245352436566
XGB,RF,1,4,0.13170512370302545,14287.988003211196,83.56191950163809
XGB,RF,1,5,0.473783723632909,10426.20052361574,76.02247487592398
XGB,RF,1,6,0.6272841785128285,6816.720153491676,64.13911589819156
XGB,RF,1,7,0.6076108740648707,11329.390316345574,80.1252434450895
XGB,RF,1,8,0.5092198349763628,9828.5112668467,75.1653160360115
XGB,RF,1,9,0.2685500542218455,12393.942294281147,87.33032856207329
XGB,RF,1,10,0.4438131725444653,11689.723677115984,77.681998043166
XGB,RF,2,1,0.5090074127218152,7110.955926978837,63.090445099474934
XGB,RF,2,2,0.5386618033373213,8434.923212764445,67.03892289087233
XGB,RF,2,3,0.8088357079853863,4570.168725701866,52.578719477992195
XGB,RF,2,4,0.4880339416818321,8424.516945784026,65.23008692906383
XGB,RF,2,5,0.6953982802372765,6035.234470529534,57.628173582197455
XGB,RF,2,6,0.7460699835182713,4644.208163798197,51.67344335090349
XGB,RF,2,7,0.7744696650379316,6511.702348713532,58.107437800417
XGB,RF,2,8,0.6823569422442561,6361.215457510603,53.898339679370274
XGB,RF,2,9,0.6387775602331227,6120.678659846358,60.533881947423296
XGB,RF,2,10,0.783702511030263,4546.058542374252,47.71025594181914
XGB,RF,3,1,0.6306331412782695,5349.472723849294,56.19249683684214
XGB,RF,3,2,0.6004220880443297,7305.722849840691,59.40491054464287
XGB,RF,3,3,0.8174958169723482,4363.1313191010695,50.97064973749998
XGB,RF,3,4,0.5788993864790593,6929.305560101277,64.09016608035718
XGB,RF,3,5,0.7495281247042418,4962.7313229244855,55.674287594642855
XGB,RF,3,6,0.751492435090714,4545.035193979756,52.227041466071434
XGB,RF,3,7,0.8003109305044156,5765.591502648699,54.21183835535716
XGB,RF,3,8,0.7418894190764425,5169.0001623789185,54.380723901785686
XGB,RF,3,9,0.6796554946350919,5428.028721170885,55.25091886250001
XGB,RF,3,10,0.8412941942769947,3335.618398845131,43.75661436964284
XGB,RF,4,1,0.6594185662872986,4932.578673140163,54.892177894736875
XGB,RF,4,2,0.5908483386024793,7480.765458461499,60.55560121785715
XGB,RF,4,3,0.8146415241210836,4431.368957968513,51.99515257321429
XGB,RF,4,4,0.5942594469403595,6676.552301282557,63.613629057142866
XGB,RF,4,5,0.7666291501160214,4623.899690171492,54.05193411785716
XGB,RF,4,6,0.7352653749507791,4841.817142882406,53.22822041785719
XGB,RF,4,7,0.7859620650227188,6179.884068100057,57.413104746428566
XGB,RF,4,8,0.7603878522040411,4798.5449741484435,52.465546710714285
XGB,RF,4,9,0.701958281007304,5050.122551522041,54.168330735714314
XGB,RF,4,10,0.8427413040611788,3305.2035945518487,43.82625871250001
XGB,RF,5,1,0.6148305833171647,5578.3382833435335,57.18995936666668
XGB,RF,5,2,0.5937914678273783,7426.954459942732,61.15801115178577
XGB,RF,5,3,0.7940977851396547,4922.508555287931,53.69254227678572
XGB,RF,5,4,0.6211991758399535,6233.25298691978,61.5735737410714
XGB,RF,5,5,0.7786403740847412,4385.914976934362,51.61364241964286
XGB,RF,5,6,0.7261064918583233,5009.326916711436,54.90888721607145
XGB,RF,5,7,0.7956671890560921,5899.669528564603,57.814982807142904
XGB,RF,5,8,0.7912552371398066,4180.385435030449,48.34516178035716
XGB,RF,5,9,0.7273138117701909,4620.489619111649,51.461515312500005
XGB,RF,5,10,0.8620752981230166,2898.8490442439215,41.162202266071404
XGB,RF,6,1,0.6387666332511477,5231.676845764472,55.28243984385966
XGB,RF,6,2,0.5954268759239045,7397.053311900968,61.645756858928614
XGB,RF,6,3,0.8064765773756735,4626.5685105085995,52.24799987321431
XGB,RF,6,4,0.6390297822405682,5939.846337523835,58.71562609285714
XGB,RF,6,5,0.76830965449447,4590.602970899554,53.248356412500016
XGB,RF,6,6,0.7399646843560763,4755.86995394161,54.14154635714289
XGB,RF,6,7,0.793921829522211,5950.063023426545,58.30351692142862
XGB,RF,6,8,0.7973035452635572,4059.2601965302756,48.285081232142865
XGB,RF,6,9,0.7133608697342171,4856.913122083318,52.57802395535713
XGB,RF,6,10,0.8576214989982965,2992.4573041150547,41.269490460714266
XGB,RF,7,1,0.6637919778655155,4869.239352366223,53.411602410526314
XGB,RF,7,2,0.6230139983709635,6892.661390344524,59.76088115357145
XGB,RF,7,3,0.8121094249849887,4491.903904951566,50.44703449107144
XGB,RF,7,4,0.6469473554687082,5809.560884521207,57.92098334464287
XGB,RF,7,5,0.7606607625301359,4742.154500157055,52.59895766607142
XGB,RF,7,6,0.7340714060779421,4863.654025592764,54.74307342678573
XGB,RF,7,7,0.7904978060485008,6048.924321617577,58.585179273214315
XGB,RF,7,8,0.7813754035172911,4378.241956124345,50.935216330357164
XGB,RF,7,9,0.7205654259094674,4734.836616360202,52.225207544642856
XGB,RF,7,10,0.859149105247904,2960.350655658383,41.14646311249997
XGB,XGB,1,1,0.2645348407290794,10651.60751691934,80.6162528233043
XGB,XGB,1,2,0.17851665688683382,15019.673137516162,98.1612815444685
XGB,XGB,1,3,0.4726102812083388,12608.317032838419,85.0512920891026
XGB,XGB,1,4,0.08366169674226531,15078.55342837641,84.8048345992646
XGB,XGB,1,5,0.49360875077694455,10033.396808350868,74.64775495237078
XGB,XGB,1,6,0.6298474740802174,6769.839212178652,63.25037709279183
XGB,XGB,1,7,0.49480863181617596,14586.311944713298,88.0035990201426
XGB,XGB,1,8,0.47995538051342934,10414.570037973303,78.60381401192429
XGB,XGB,1,9,0.09014611466633049,15416.880698591454,92.74459101105455
XGB,XGB,1,10,0.4395028752301424,11780.315870392402,76.22968707805792
XGB,XGB,2,1,0.49716763182434953,7282.429310342287,64.03834291640969
XGB,XGB,2,2,0.5290593476493499,8610.490674916802,70.41588537674009
XGB,XGB,2,3,0.7662797959998847,5587.553803219337,58.32954832232883
XGB,XGB,2,4,0.5020325900938365,8194.16602925566,65.52902699075499
XGB,XGB,2,5,0.6332941637649434,7265.736073697021,66.41465948014395
XGB,XGB,2,6,0.6616384518105728,6188.4037428470165,56.50307644792728
XGB,XGB,2,7,0.7150036292963556,8228.655966825392,66.99551919854922
XGB,XGB,2,8,0.642363389828132,7162.138372771796,54.58224899010388
XGB,XGB,2,9,0.5368747042121408,7847.356096130623,63.30376989777871
XGB,XGB,2,10,0.7335011544895571,5601.1716036848375,55.94252305582966
XGB,XGB,3,1,0.6381043325019113,5241.268826499523,53.00709252471389
XGB,XGB,3,2,0.5138585967930318,8888.415128553916,71.9872303097071
XGB,XGB,3,3,0.7903141773106491,5012.963346756621,53.25844706747055
XGB,XGB,3,4,0.5808281554955519,6897.567230968045,62.42668137267871
