Method,Top_K,Meta_Model,FS_Method,Best_n,Fold,R2,MSE,MAE
FS_MetaModel,50,LinearRegression,XGB,7,3,0.7530236680764768,3771.054009232888,50.94970559190153
FS_MetaModel,50,LinearRegression,XGB,7,4,0.7268698869480068,5656.824590988262,54.925304704867294
FS_MetaModel,50,LinearRegression,XGB,7,5,0.6845543981518193,6500.90654798005,59.64795613818218
FS_MetaModel,50,LinearRegression,XGB,7,6,0.7184347674440039,6341.664614371865,61.77475790489585
FS_MetaModel,50,LinearRegression,XGB,7,7,0.7969152306071389,3880.9563664262855,48.76272535611648
FS_MetaModel,50,LinearRegression,XGB,7,8,0.6545219071665822,6663.158720177952,61.416015368007365
FS_MetaModel,50,LinearRegression,XGB,7,9,0.8059148619591145,3344.15249791947,44.41279377679668
FS_MetaModel,50,LinearRegression,XGB,7,10,0.706030967840055,6114.6778152237075,56.53746539330966
FS_MetaModel,50,LinearRegression,RF_XGB,12,1,0.7584784004921705,4548.021159701191,51.0316107904203
FS_MetaModel,50,LinearRegression,RF_XGB,12,2,0.9004700900742909,2365.032410631306,36.27228314581762
FS_MetaModel,50,LinearRegression,RF_XGB,12,3,0.7301455656189635,4120.377198722808,52.100850635770776
FS_MetaModel,50,LinearRegression,RF_XGB,12,4,0.7322371497842974,5545.662683356178,54.58575005294916
FS_MetaModel,50,LinearRegression,RF_XGB,12,5,0.6815599486858652,6562.618095158906,60.11390080862806
FS_MetaModel,50,LinearRegression,RF_XGB,12,6,0.7063599215675992,6613.625119308003,62.3592428135052
FS_MetaModel,50,LinearRegression,RF_XGB,12,7,0.7974945459309042,3869.8856322660786,48.71081227100439
FS_MetaModel,50,LinearRegression,RF_XGB,12,8,0.6339223564647412,7060.457648063671,64.07752163192922
FS_MetaModel,50,LinearRegression,RF_XGB,12,9,0.8216369788911542,3073.2551116405343,42.82093737381549
FS_MetaModel,50,LinearRegression,RF_XGB,12,10,0.6982640250195047,6276.23344782888,57.700306466257906
RandomAverage,54,None,None,54,1,0.7485790350725843,4734.4331555129065,53.20107076865443
RandomAverage,54,None,None,54,2,0.8724255455995726,3031.4276346760857,41.94135488809194
RandomAverage,54,None,None,54,3,0.7316602521679635,4097.249619092601,50.507253431560635
RandomAverage,54,None,None,54,4,0.7193741358956369,5812.069827067011,55.28258585252694
RandomAverage,54,None,None,54,5,0.6839904583998957,6512.528582348152,60.427257316143105
RandomAverage,54,None,None,54,6,0.7420891577424973,5808.899227932813,57.61569815070567
RandomAverage,54,None,None,54,7,0.7997361869251647,3827.0478019653337,48.673749208751325
RandomAverage,54,None,None,54,8,0.672100370163259,6324.126835281827,60.00558882527751
RandomAverage,54,None,None,54,9,0.8173332154629437,3147.410409486537,44.63594492507904
RandomAverage,54,None,None,54,10,0.670708672527775,6849.396210361549,58.808237490892814
TopKAverage,54,None,None,54,1,0.7485790350725845,4734.433155512904,53.20107076865441
TopKAverage,54,None,None,54,2,0.8724255455995727,3031.427634676084,41.941354888091915
TopKAverage,54,None,None,54,3,0.7316602521679633,4097.249619092605,50.50725343156065
TopKAverage,54,None,None,54,4,0.7193741358956371,5812.069827067006,55.282585852526914
TopKAverage,54,None,None,54,5,0.6839904583998957,6512.528582348154,60.42725731614313
TopKAverage,54,None,None,54,6,0.7420891577424973,5808.899227932814,57.61569815070568
TopKAverage,54,None,None,54,7,0.7997361869251648,3827.047801965332,48.67374920875131
TopKAverage,54,None,None,54,8,0.6721003701632589,6324.126835281828,60.00558882527753
TopKAverage,54,None,None,54,9,0.8173332154629437,3147.4104094865374,44.63594492507904
TopKAverage,54,None,None,54,10,0.6707086725277751,6849.396210361547,58.80823749089283
FS_MetaModel,54,LinearRegression,RF,2,1,0.7711449883132837,4309.50042470677,50.213322786153334
FS_MetaModel,54,LinearRegression,RF,2,2,0.8853899773764928,2723.366456275335,38.57692611522907
FS_MetaModel,54,LinearRegression,RF,2,3,0.7585111563614786,3687.2661639093835,49.78754393478745
FS_MetaModel,54,LinearRegression,RF,2,4,0.7190939472219389,5817.872842200643,55.8564720468158
FS_MetaModel,54,LinearRegression,RF,2,5,0.6719524939971077,6760.614721929517,61.145341429208415
FS_MetaModel,54,LinearRegression,RF,2,6,0.6968315965587968,6828.230598095372,62.59949963042909
FS_MetaModel,54,LinearRegression,RF,2,7,0.7950942465224617,3915.755429880019,49.66231427002456
FS_MetaModel,54,LinearRegression,RF,2,8,0.6423203043282408,6898.488305581342,63.50263616819249
FS_MetaModel,54,LinearRegression,RF,2,9,0.7878385824639176,3655.612900488878,45.986450829849595
FS_MetaModel,54,LinearRegression,RF,2,10,0.7212396586546714,5798.330737303835,54.975200158114816
FS_MetaModel,54,LinearRegression,RFE_RF,18,1,0.7581205816499537,4554.759139530154,50.330236808807385
FS_MetaModel,54,LinearRegression,RFE_RF,18,2,0.9095601195159138,2149.0348852735765,35.455062379224195
FS_MetaModel,54,LinearRegression,RFE_RF,18,3,0.714147825400902,4364.644906151015,52.99490676481863
FS_MetaModel,54,LinearRegression,RFE_RF,18,4,0.7169902535216166,5861.442648996809,55.290546928806066
FS_MetaModel,54,LinearRegression,RFE_RF,18,5,0.7021932853239095,6137.392977195472,58.46873848675442
FS_MetaModel,54,LinearRegression,RFE_RF,18,6,0.702631762518901,6697.594060008726,62.88673939665507
FS_MetaModel,54,LinearRegression,RFE_RF,18,7,0.8007426555174493,3807.8141553333744,49.242627579324974
FS_MetaModel,54,LinearRegression,RFE_RF,18,8,0.6443582853379157,6859.182221583941,62.395591870670174
FS_MetaModel,54,LinearRegression,RFE_RF,18,9,0.8158899644211383,3172.2781125229317,43.00051470368614
FS_MetaModel,54,LinearRegression,RFE_RF,18,10,0.6932638613362085,6380.238926644429,59.28495057667674
FS_MetaModel,54,LinearRegression,XGB,8,1,0.7593409333287913,4531.779061272388,51.12899804295167
FS_MetaModel,54,LinearRegression,XGB,8,2,0.8975634386238456,2434.100340983527,36.064772646824146
FS_MetaModel,54,LinearRegression,XGB,8,3,0.7445157049726425,3900.9611469866977,51.905110377585615
FS_MetaModel,54,LinearRegression,XGB,8,4,0.7214961274624547,5768.121051361127,55.31230834412814
FS_MetaModel,54,LinearRegression,XGB,8,5,0.6987048520326371,6209.284861858169,58.29627306781798
FS_MetaModel,54,LinearRegression,XGB,8,6,0.7151519251888697,6415.603730984244,62.042187686659325
FS_MetaModel,54,LinearRegression,XGB,8,7,0.7945152018785322,3926.820991340002,49.15735004274112
FS_MetaModel,54,LinearRegression,XGB,8,8,0.6503885326540857,6742.878190089411,61.72514887148753
FS_MetaModel,54,LinearRegression,XGB,8,9,0.8231333908443625,3047.4714281408524,42.72479207335285
FS_MetaModel,54,LinearRegression,XGB,8,10,0.7043935124325086,6148.737566961417,57.00587519174404
FS_MetaModel,54,LinearRegression,RF_XGB,13,1,0.7553371596377058,4607.172928747672,51.25465624219768
FS_MetaModel,54,LinearRegression,RF_XGB,13,2,0.8986363629891677,2408.605483206232,36.3080523989802
FS_MetaModel,54,LinearRegression,RF_XGB,13,3,0.7333601095717014,4071.294686376721,52.43221131093488
FS_MetaModel,54,LinearRegression,RF_XGB,13,4,0.7216112354141633,5765.737039270453,55.283003637417956
FS_MetaModel,54,LinearRegression,RF_XGB,13,5,0.6952640944369701,6280.194215016461,58.6500145973879
FS_MetaModel,54,LinearRegression,RF_XGB,13,6,0.7000929629588939,6754.775179945036,62.819478922953245
FS_MetaModel,54,LinearRegression,RF_XGB,13,7,0.7974945459309043,3869.885632266077,48.71081227100438
FS_MetaModel,54,LinearRegression,RF_XGB,13,8,0.6321776146715754,7094.108092866831,64.15338047184245
FS_MetaModel,54,LinearRegression,RF_XGB,13,9,0.8225356066225575,3057.7714522372103,42.74456153434015
FS_MetaModel,54,LinearRegression,RF_XGB,13,10,0.7020951912422033,6196.543601125491,57.192523835927965
