mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.0939635992050171,0.009817197948978718,0.0026590824127197266,0.0006371636675381467,,1,2,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6651671623283275,0.7801303796435409,0.4930628128850518,0.5423753205554185,0.6303698278509186,0.8276296712010239,0.6038975831363004,0.7736094600677741,0.7496775680496961,0.7151679089625957,0.6781087694680648,0.1044031277183042,94
0.21144118309020996,0.019081720070520492,0.004722976684570312,0.0010400736373414692,,1,2,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6791556001322461,0.7821405563114298,0.4968307881496852,0.5580627830929051,0.6309649932854575,0.8298884320508461,0.6055614137714443,0.7812748034706687,0.7448655878841692,0.7112445472258961,0.6819989505374748,0.10230616910330524,52
0.3062490463256836,0.008271101033640867,0.00730745792388916,0.0011207118298812004,,1,2,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6860140716328081,0.7831666532076275,0.4921198943731243,0.5717309224688251,0.6320815079055611,0.8232785163089972,0.6057491388455256,0.7832826303152256,0.742611804016447,0.7097942332324166,0.6829829372306558,0.10070998810926908,44
0.09171903133392334,0.0037050652873795867,0.0029860019683837892,0.0009380828199301379,,1,5,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6635207499517799,0.775173486788312,0.492157871641866,0.5744625967953827,0.6274378802769394,0.8263500007923575,0.613154493641874,0.7686123937407616,0.7408038098954395,0.71625505621237,0.6797928339737083,0.09862304363508016,83
0.18430759906768798,0.0052196735935625535,0.005390095710754395,0.001479531318982463,,1,5,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6738913899279022,0.7787146258624998,0.5045320308068599,0.5855012531781993,0.6291485041872797,0.8312850304833858,0.6127424012518972,0.7747207271487709,0.738184698895028,0.7133004065703609,0.6842021068312184,0.09632619005264936,37
0.2759332418441772,0.008885563909585533,0.006602978706359864,0.0012437935523285436,,1,5,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6810448380655691,0.7786765883115894,0.5016396581541034,0.5986146722166695,0.6302502661266445,0.8246953976425317,0.6075739990276835,0.7762141580705683,0.736280354956204,0.7118617684392405,0.6846851701010804,0.09489561122199765,21
0.09039893150329589,0.006089135364249516,0.002988767623901367,0.0009297876518408851,,1,10,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6710655491844553,0.7707129954490632,0.5086370640156379,0.5869697213186623,0.6168658567437268,0.8412089111843031,0.5874068641866861,0.7673195439926789,0.7380144026679141,0.7157620539070244,0.6803962962650152,0.09856166095265266,80
0.17519423961639405,0.007159180196385575,0.0059359073638916016,0.001383653509298755,,1,10,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6732190383994949,0.7726568530896771,0.5152476157636912,0.6025938968439768,0.6220283339772881,0.8413976178912512,0.5909645918479174,0.7719146510012163,0.7347805790428599,0.7179582557554991,0.6842761433612872,0.09581791371020838,34
0.2589679479598999,0.00856791412263594,0.006068277359008789,0.0013221027158760773,,1,10,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.6762199857624789,0.771253266940015,0.5110537009342966,0.6123345643178761,0.6227683478617628,0.8359413285896324,0.5903902270275649,0.7758091327069434,0.7326017313805843,0.7145180072032903,0.6842890292724445,0.09488932970805193,31
0.09300158023834229,0.005075432547102368,0.0025898218154907227,0.0006745546758034004,,2,2,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6707035276045827,0.7798800556745658,0.49780564455354004,0.5817574207763094,0.6378608004295885,0.8351525392546748,0.6014371471037612,0.7679021203727355,0.7351125142341987,0.7156581778156746,0.682326994781963,0.09844313610996488,49
