mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.1146857738494873,0.010628253007804222,0.0034642696380615236,0.0009609690080682904,,1,2,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6202851229829667,0.7839815131216168,0.5866142025417938,0.5864450856490928,0.6698427667037907,0.8257252714673774,0.5938572523733896,0.7742262460390897,0.7385007119812088,0.6883024000171356,0.6867780572877462,0.08515954195536733,42
0.2638277292251587,0.007359575419386174,0.00544586181640625,0.0014605183835646061,,1,2,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6338532231260097,0.7954510715977084,0.5869223836710046,0.6020797118528167,0.6734599992410293,0.826811950453011,0.6064987688196928,0.7813589837555796,0.7362457722578434,0.6819119933573171,0.6924593858132012,0.08311495867840632,2
0.39257245063781737,0.01488300150052322,0.008300852775573731,0.0032469258104732886,,1,2,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6418233400468809,0.7923898570006426,0.5741285984130103,0.609785610887807,0.6709018100202424,0.8252432883809863,0.6120864725626394,0.7840740403033926,0.7322803303410756,0.6795501863290755,0.6922263534285753,0.082515690920083,5
0.12122621536254882,0.008301555067800372,0.00339052677154541,0.0015705835342403058,,1,5,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6197738322296815,0.7835616189338923,0.5788661049657096,0.5942552249354474,0.6668180418338762,0.8328326179630198,0.5899419370099421,0.7695172640962188,0.7331618391218182,0.693917582481178,0.6862646063570783,0.0861482600545972,51
0.2436070203781128,0.00542419699341609,0.00493016242980957,0.0014594899995219708,,1,5,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6271087708464501,0.7910222173289292,0.5800870951231658,0.6133359406022088,0.6709498753109666,0.8308406741267281,0.5961104076743174,0.7747094636615346,0.7300406265577233,0.6814521703714169,0.6895657241603441,0.08365608315705542,19
0.3616076707839966,0.0047063756909964845,0.006979060173034668,0.0016727663670356213,,1,5,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6395242534334746,0.7907025420331344,0.5693433829920018,0.620045463372259,0.6719222510474017,0.8276595240897182,0.6041346673831902,0.7799313083762323,0.7251903679267442,0.6815566881578232,0.691001044881198,0.08256968883228238,11
0.11214737892150879,0.004553637540306707,0.003217768669128418,0.0011703606264530035,,1,10,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6242091424809879,0.7853647956528814,0.5632244027989033,0.6044742232751018,0.6677621581373622,0.8411896878656049,0.5859129579232358,0.7725650936884902,0.7206638034165346,0.6930809765138055,0.6858447241752907,0.08865136217184312,56
0.21957809925079347,0.009780565320985665,0.003862619400024414,0.0010848324688259782,,1,10,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6290353512305613,0.7883978526841311,0.5681387941404625,0.6155359402349172,0.6702292377731466,0.8392010026444918,0.59390463154886,0.7772449895297537,0.7187559890569724,0.6915061445113588,0.6891949933354655,0.08608972109855006,25
0.33116397857666013,0.010001582269405323,0.005394101142883301,0.0009218040040405075,,1,10,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.6370574806255159,0.7880281986971606,0.5573685551119475,0.622650572031238,0.6706110533904249,0.8373182925898371,0.6012646693857101,0.7817692805875369,0.7146242124551125,0.6918879033434711,0.6902580218217954,0.0857454980303913,13
0.12074050903320313,0.004029896497886389,0.0030658721923828127,0.0008739281575389744,,2,2,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6126674767233307,0.7840965404908926,0.5782773525379077,0.6061826274245364,0.6735957145786335,0.8361424152244422,0.5871233252377719,0.7577976549299035,0.725000457340623,0.6859854853030947,0.6846869049791137,0.08491612148309946,61
0.23507270812988282,0.003706304209572247,0.0050774097442626955,0.0013450539135498416,,2,2,200,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6250899721004946,0.7888783978339347,0.5753780333680958,0.6154307663552714,0.6712722361969774,0.8320926142134053,0.5973995284885577,0.7666707614777036,0.7220175981860961,0.6788170568833165,0.6873046965103853,0.08292216016431779,37
