mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.16381754875183105,0.03016572369157797,0.003839397430419922,0.0017653504374124205,,1,2,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.630384275097088,0.7998227636568547,0.598149205819821,0.6098105370676614,0.6950783934929139,0.8176216480188941,0.6231702289016838,0.7801028747306933,0.715455366453887,0.6911182420420441,0.6960713535281542,0.07724016228820291,54
0.35615108013153074,0.023310783344409964,0.0064228296279907225,0.001819777937264102,,1,2,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6362895685957082,0.8041566892437289,0.5976795224845497,0.6136318488029597,0.6968333644804309,0.8203074781532894,0.6177081981714562,0.7892380449374612,0.7183547246172599,0.6939948869881161,0.698819432647496,0.07900308775105559,15
0.6766149282455445,0.10761042594273264,0.01758255958557129,0.010586785799255743,,1,2,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6412518390191105,0.806375990071679,0.5937694292186819,0.6165973954436081,0.6994273326762579,0.8217998846299774,0.6154736489585735,0.7938602520036186,0.7126291603741761,0.6948713087941034,0.6996056241189786,0.07998897480895009,7
0.2356874465942383,0.04327718880627188,0.0067656517028808595,0.0061065452996761525,,1,5,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6268520485284126,0.796385119076682,0.5909289403226458,0.6131555063384266,0.6953395935685174,0.8227807672954853,0.6284436935865837,0.7771338120899478,0.7173009380153941,0.6958732328734107,0.6964193651695506,0.07773936293054122,45
0.3911426305770874,0.0496845633004683,0.010825490951538086,0.013115324923187002,,1,5,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6336356805366044,0.8005214477822776,0.5948728206164409,0.6196800970701704,0.6988649189507377,0.8236466473805171,0.6218507985657482,0.7840243096071168,0.7154357331212167,0.7003127671812128,0.6992845220812043,0.0779116164091437,11
0.9880513191223145,0.32025157671513527,0.026410007476806642,0.03153058267668677,,1,5,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6383822190024977,0.803401698929799,0.591688086244951,0.6184675803615243,0.7021374061478207,0.8221649100921757,0.6226260186553942,0.7886863423567476,0.7098847952905947,0.7017804914308984,0.6999219548512403,0.07858073611250688,4
0.39177961349487306,0.06969536026771969,0.016097259521484376,0.01353223381594891,,1,10,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6334280098741643,0.7953733146465277,0.5910666933261572,0.6034104090965171,0.6901039050126854,0.8264345054464189,0.6191362746086195,0.7774304537592562,0.7146983036422272,0.7026495775682832,0.6953731446980858,0.07959329745537368,62
0.5917105674743652,0.04866254600739421,0.01080322265625,0.005321247711490884,,1,10,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6371874235593068,0.7963812259373974,0.5921995962206366,0.6100087826628058,0.6925196233057977,0.8295466981264918,0.6173264239956202,0.7829492397664412,0.7115337193627279,0.7027012407557134,0.6972353973692939,0.0797319254816946,35
0.6357772350311279,0.0938398071014398,0.009570956230163574,0.004123788373652375,,1,10,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.642365078315201,0.797729065804904,0.5864217687083266,0.6121297062870206,0.6977015104600426,0.8294067656588953,0.6203782303285954,0.788162231171246,0.7060638132210881,0.7046358905521338,0.6984994060507453,0.08024543625304087,20
0.20465290546417236,0.008428157417862877,0.004549145698547363,0.001585107648537158,,2,2,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6301775522523804,0.7898409218229829,0.6052120406728403,0.6140968274456595,0.697679128225646,0.8246324161087812,0.6127120792829701,0.7710597673667412,0.7098579231884461,0.6987922265936877,0.6954060882960136,0.07576646493189042,59
0.4087280988693237,0.01985200409727193,0.007101583480834961,0.0021157717812762917,,2,2,200,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6289899188399644,0.7924827468637624,0.5988161704810995,0.6221152556338962,0.6970497087974907,0.8259682503864731,0.612592611757595,0.7783826383913928,0.7111267399367754,0.6959431952779394,0.6963467236366389,0.07717971393013234,47
0.6915601968765259,0.044233578651358615,0.010250377655029296,0.0024389899620896847,,2,2,300,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6356787062413896,0.7956704714706251,0.5962730647311887,0.6222573589835296,0.6988341548307164,0.8260809136269749,0.6158033657804899,0.7824906452701141,0.7031581079720206,0.7020270111162324,0.6978273800023281,0.07736386667243292,30
0.2632056951522827,0.026562144936641215,0.005156207084655762,0.0033299558562868005,,2,5,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6300414370731978,0.7924667774042125,0.5919711120928478,0.6136309844082473,0.6964728185638078,0.8254184770589815,0.6137852380930334,0.7741510621940816,0.7086058546948588,0.6983422289957171,0.6944885990578985,0.0781158159755099,66
0.3755890130996704,0.018325371952088155,0.007689261436462402,0.0023944144166868978,,2,5,200,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.629893579932715,0.7940811135053631,0.5941232917471895,0.622383148632492,0.6989983626481053,0.8267790254978791,0.6137868381235311,0.7808446169265946,0.710593735634261,0.6958685288682698,0.6967352241516401,0.07814449030164534,38
0.6589898824691772,0.05973841060775007,0.01225130558013916,0.003756638572066838,,2,5,300,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.636103503143918,0.7970504002181721,0.5944114877454095,0.6235538184941574,0.7027900720232261,0.8264535105454276,0.616996489308667,0.7848471420436509,0.7017680880844466,0.7024597628942486,0.6986434274501323,0.07782812081073749,17
0.2581350088119507,0.036818823218593505,0.005583357810974121,0.002285663713219479,,2,10,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6322863295016838,0.7889326639430722,0.5920936359802771,0.5989545250239967,0.6962621087176827,0.8319812107239231,0.6114907198203987,0.7722950468286757,0.7089897954377361,0.7027301460706625,0.6936016182048108,0.08032464553941149,69
0.4555642604827881,0.039874948849779615,0.007396793365478516,0.0021478701808576796,,2,10,200,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6356831701940308,0.7891117259690398,0.5921485285326453,0.6123522759019435,0.6953602195321766,0.8328236385225748,0.6164716000445881,0.7789824591717356,0.7075445553325093,0.7018846560250142,0.6962362829226258,0.07886019483168805,50
0.5628755807876586,0.01616593087791193,0.008820271492004395,0.001565967434314647,,2,10,300,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.6411320749280858,0.7923615300899394,0.58781356924128,0.6163979464578423,0.6984386481035031,0.8318974912060578,0.6203572826226031,0.7830609200429894,0.7013453125524868,0.7089210619235837,0.6981725837168372,0.07890541745058026,24
0.17769901752471923,0.006289561266153447,0.004225802421569824,0.0007605159537848375,,4,2,100,42,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6194319498634822,0.7939369730672582,0.566823306363329,0.573665333690206,0.7022345385975753,0.831780352831187,0.6231853332657624,0.7599095503933943,0.6902340234871849,0.7001656070598733,0.6861366968619252,0.0860500069984276,99
