mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.13180689811706542,0.007662279412518478,0.0035758256912231446,0.0013209517352015562,,1,2,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.624862136425985,0.7981101602201864,0.5905177974927502,0.6080812947090386,0.6934964632195327,0.8180817482131651,0.613633746439814,0.7710892876231674,0.7188089959055259,0.7017568295385757,0.6938438459787741,0.0788561965880286,50
0.29192707538604734,0.005477586335149721,0.005636405944824219,0.0017521991081961101,,1,2,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6408563599958867,0.8031754669981785,0.5907926063824385,0.6224362194509931,0.6928155471042526,0.818609459840588,0.6141969143157529,0.783726184702435,0.7172495488907535,0.694908580481447,0.6978766888162726,0.07801024986993353,6
0.4399361848831177,0.008410127005629845,0.008150506019592284,0.0024497897478026032,,1,2,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6434378586402085,0.8038308136073559,0.588609044948181,0.6297042959172217,0.6927230330386768,0.8176048378513381,0.61625196265463,0.7875433993515435,0.7096825896112557,0.6936853315540288,0.6983073167174441,0.07745705458191238,3
0.13131322860717773,0.003824351792590749,0.0036952972412109377,0.0016807662989880296,,1,5,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6285302656731919,0.7944508580059765,0.5814032357129748,0.6146838167469786,0.6946403472178122,0.817080429922687,0.6194709977738868,0.7696105696170964,0.7100047490745858,0.7045106165245814,0.6934385886269772,0.07754350724027044,54
0.2666369676589966,0.0070416699971845385,0.00434565544128418,0.0008936288891483403,,1,5,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6413883672493521,0.7992170869887276,0.5889659088652092,0.6245539732502139,0.6932393759043481,0.815945622331733,0.6145836904893183,0.7795702504291929,0.705785070614372,0.7005816792530988,0.6963831025375566,0.07636718940144198,19
0.39623188972473145,0.006931979790173785,0.007961082458496093,0.0015786966961901377,,1,5,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6451735053375772,0.8004596770066089,0.5861695929258883,0.628050699066231,0.6939286029527066,0.817659460010521,0.61829801222355,0.7850101577118711,0.7007233810636331,0.7017079353044262,0.6977181023603013,0.07678937203053379,11
0.12182621955871582,0.0024652870496112813,0.0028756380081176756,0.0008005509122853496,,1,10,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6223777013492063,0.7920003833787643,0.5822684351874456,0.6081516373038228,0.6904211795559771,0.8222685666085138,0.6096121444641238,0.7701915109205936,0.7018926331118118,0.7091079856787557,0.6908292177559014,0.08010606012136477,68
0.2445215702056885,0.003721020611957764,0.004314279556274414,0.001409376809329694,,1,10,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6365663124559039,0.7943129923764719,0.5917388477954557,0.6200558068662423,0.6914586709417047,0.8243361750033243,0.6101760857913764,0.7788874557285415,0.7001058189592433,0.7070728890003837,0.6954711054918647,0.07790972814246971,27
0.37158277034759524,0.01016578073642699,0.006106376647949219,0.0018290840257053319,,1,10,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.6412164129438876,0.7954657663770962,0.5880012696914847,0.6242480415557178,0.6924542963202913,0.8250699841082104,0.6145300119942025,0.785136220016888,0.6947238940192539,0.7076713655887354,0.6968517262615769,0.07816111674121244,14
0.13104281425476075,0.00706020588658464,0.002964019775390625,0.0008712219216892377,,2,2,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6254700780478994,0.7860267780360966,0.5885028914987807,0.6148196627585241,0.7018986935772843,0.8179374712971357,0.6034075676482966,0.7608120910111195,0.7056523903255083,0.7091127674215937,0.691364039162224,0.07678076926336724,57
