mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.18427774906158448,0.016920764089829288,0.004287242889404297,0.0012158635202747798,,1,2,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.645819617735645,0.7963813448517647,0.5896974425683021,0.6048373388682042,0.6873288391522965,0.8113884294086001,0.6323588281972508,0.7878243687267299,0.709437778312602,0.6954462557193074,0.6960520243540703,0.07632679426340946,55
0.4702026844024658,0.02527693811406869,0.007812833786010743,0.002241707688482129,,1,2,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6627547614427749,0.7977803258380736,0.5942388702955457,0.6158931201361244,0.688164355123235,0.8174603331068331,0.6337026715644644,0.7922867818413162,0.7043189442171873,0.691676370720627,0.6998276534286181,0.07492958091878082,10
0.7636304140090943,0.01890479462320183,0.01161496639251709,0.0006923861741650372,,1,2,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.6669980595864609,0.8011646150527149,0.5916329944004024,0.6206129110722131,0.6861502073844725,0.8162328087566912,0.6374485870419873,0.7928872808266504,0.6984802283506015,0.6910762878693734,0.7002683980341569,0.07462771332371045,7
0.23151440620422364,0.0067317128351923276,0.0040138006210327145,0.00026295082189967524,,1,5,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.6474812442354982,0.7959764079221249,0.5961947445948652,0.6049559236652582,0.6809338371069081,0.8155848117909685,0.6359681368879293,0.7826010684113338,0.7053424493321396,0.6955299536750059,0.6960568577622033,0.07504533345464623,53
0.4569345235824585,0.0040532389103914955,0.006732058525085449,0.0003967206788263333,,1,5,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6595334199988212,0.7986098669830177,0.5934872121394852,0.6173587903227844,0.6851664070381402,0.8184092130289758,0.6360318042060185,0.7849816569414332,0.6981570557013996,0.6986355179223072,0.6990370944282382,0.0742203268395577,22
0.6711572885513306,0.008398186777756694,0.008940625190734863,0.0009154403730275217,,1,5,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6670088608704087,0.8003772286889499,0.5907965574387535,0.6195485302238235,0.6854713420462422,0.8176069930554681,0.6390530586592559,0.7888141025899664,0.694299172282199,0.6998601447155561,0.7002835990570623,0.07432261436721174,4
0.19588086605072022,0.0033523973864289544,0.003546333312988281,0.000375262939558927,,1,10,100,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.6402854986978144,0.7950106987351592,0.5886793580068868,0.5929948871002544,0.6829730851260443,0.8270630847187865,0.6293940865946395,0.7822895765249898,0.6999765050128265,0.6995552400256378,0.6938222020543039,0.080153286451695,70
0.39221811294555664,0.005665078409363373,0.006309890747070312,0.00048685494410821484,,1,10,200,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.6513002910001242,0.7953487234940354,0.595942286180159,0.6044748294642039,0.6841153506000068,0.8271936500248076,0.6318111917443969,0.785822011803342,0.6956860381670864,0.700674558637985,0.6972368931116149,0.07733337081344073,45
0.5901936769485474,0.013301297789068994,0.008433938026428223,0.0006969904474652141,,1,10,300,42,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300, 'random_state': 42}",0.6574890284115663,0.7960272168365504,0.5924292941946183,0.6107383616323989,0.6840047855145366,0.825943121750234,0.6387588606441846,0.788474937308085,0.6919082569232616,0.703582854843545,0.6989356718058981,0.07637427551473293,25
0.21466729640960694,0.008661430680486006,0.004011607170104981,0.0006040438801147154,,2,2,100,42,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.6482395166948636,0.7956455152998673,0.5956691980844052,0.6051825079077936,0.6779158961013246,0.8206072643992248,0.6411536601374253,0.7794665312227185,0.6924019677753503,0.6979109489644272,0.6954193006587399,0.07507755496684475,59
