Dataset,Method,Top_K,Meta_Model,FS_Method,Best_n,R2,MSE,MAE,Selected_Features
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,XGBoost,RF,23,0.6970401914393118,6405.512006656448,58.76728812008812,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top7', 'pred_RF_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top3', 'pred_XGB_RF_Top4', 'pred_XGB_RF_Top3', 'pred_XGB_XGB_Top4', 'pred_RF_RF_Top4', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_Top8']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,LinearRegression,RFE_RF,8,0.7637828023976685,4994.365762933782,50.623820115344685,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top3', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,RandomForest,RFE_RF,6,0.7250440383552514,5813.423641850505,55.38205404920635,"['pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top3', 'pred_RF_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,XGBoost,RFE_RF,7,0.6959498158346742,6428.5659360223735,57.612850990942384,"['pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top3', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,LinearRegression,XGB,2,0.7631981873809799,5006.726341475408,50.50467510040022,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,RandomForest,XGB,4,0.7341958576110579,5619.925737279194,55.474222149206355,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_XGB_RF_Top6', 'pred_RF_XGB_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,XGBoost,XGB,11,0.704209167014871,6253.9375805210675,58.434804831513894,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_XGB_RF_Top6', 'pred_RF_XGB_RF_Top3', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top6', 'pred_RF_XGB_Top7', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top8']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,LinearRegression,RF_XGB,2,0.7631981873809799,5006.726341475408,50.50467510040022,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,RandomForest,RF_XGB,12,0.7264501331553912,5783.694427379508,54.34713632857144,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top6', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top3', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,30,XGBoost,RF_XGB,15,0.6964677274674995,6417.615674341754,55.649201161560164,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top6', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top3', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top7', 'pred_XGB_RF_Top4']"
prf2000_mean_raw_Aug_9input_PMinMax,RandomAverage,40,None,None,40,0.7601105832537429,5072.0078895552615,53.54912098300327,"['pred_RF_XGB_Top1', 'pred_RFE_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top5', 'pred_RF_XGB_RF_Top2', 'pred_XGB_XGB_Top5', 'pred_RFE_RF_XGB_Top4', 'pred_RFE_RF_XGB_Top8', 'pred_RFE_RF_XGB_Top1', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_RF_Top3', 'pred_RF_XGB_Top6', 'pred_RFE_RF_RF_Top1', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top2', 'pred_RF_RF_Top3', 'pred_RF_XGB_Top7', 'pred_XGB_RF_Top4', 'pred_XGB_XGB_Top4', 'pred_XGB_RF_Top1', 'pred_RF_RF_Top2', 'pred_RFE_RF_RF_Top2', 'pred_RF_RF_Top1', 'pred_RF_XGB_Top2', 'pred_XGB_RF_Top2', 'pred_RF_XGB_XGB_Top1', 'pred_RF_XGB_XGB_Top4', 'pred_RF_XGB_XGB_Top5', 'pred_RFE_RF_XGB_Top7', 'pred_RF_XGB_XGB_Top3', 'pred_XGB_XGB_Top3', 'pred_RF_RF_Top6', 'pred_XGB_XGB_Top2', 'pred_RF_XGB_Top4', 'pred_RF_XGB_RF_Top1', 'pred_RF_XGB_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,TopKAverage,40,None,None,40,0.7670258940486931,4925.7967253178085,51.47507879432538,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RFE_RF_RF_Top6', 'pred_XGB_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top4', 'pred_RF_RF_Top4', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_RF_Top4', 'pred_RF_XGB_RF_Top3', 'pred_RF_RF_Top3', 'pred_XGB_RF_Top3', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top8', 'pred_RF_XGB_Top8', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_XGB_Top5', 'pred_XGB_XGB_Top5', 'pred_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top4', 'pred_XGB_XGB_Top4', 'pred_RF_XGB_Top4', 'pred_RF_XGB_XGB_Top4', 'pred_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top3', 'pred_XGB_XGB_Top3', 'pred_RF_XGB_XGB_Top3', 'pred_RF_XGB_Top5', 'pred_RFE_RF_XGB_Top5', 'pred_RF_XGB_RF_Top2', 'pred_RFE_RF_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,LinearRegression,RF,15,0.7692356184032766,4879.076284240391,51.791779012771244,"['pred_XGB_RF_Top7', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_XGB_RF_Top6', 'pred_RFE_RF_RF_Top2', 'pred_RF_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top7']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,RandomForest,RF,25,0.729299849988152,5723.442556101462,54.09789789365079,"['pred_XGB_RF_Top7', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_XGB_RF_Top6', 'pred_RFE_RF_RF_Top2', 'pred_RF_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top7', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RF_XGB_Top3', 'pred_RF_RF_Top4', 'pred_XGB_RF_Top3', 'pred_RFE_RF_XGB_Top3', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_Top8', 'pred_RFE_RF_RF_Top3', 'pred_XGB_XGB_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,XGBoost,RF,19,0.7067838120068834,6199.501582929294,55.24241315189422,"['pred_XGB_RF_Top7', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_XGB_RF_Top6', 'pred_RFE_RF_RF_Top2', 'pred_RF_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top7', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RF_XGB_Top3', 'pred_RF_RF_Top4']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,LinearRegression,RFE_RF,25,0.7666250185414974,4934.272479533246,52.647092559347314,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RFE_RF_RF_Top6', 'pred_XGB_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_RFE_RF_RF_Top4', 'pred_XGB_RF_Top3', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top8', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top4', 'pred_XGB_XGB_Top3', 'pred_RF_XGB_XGB_Top3', 'pred_RFE_RF_XGB_Top5', 'pred_RFE_RF_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,RandomForest,RFE_RF,13,0.7234828123962671,5846.432811195074,55.61233972222224,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RFE_RF_RF_Top4', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_XGB_Top3', 'pred_RFE_RF_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,XGBoost,RFE_RF,6,0.6853834549333067,6651.9716476312005,59.1246857583061,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,LinearRegression,XGB,11,0.7694778574607601,4873.954597642541,52.168582447520926,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top3', 'pred_RF_XGB_Top5', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,RandomForest,XGB,8,0.7379807418852513,5539.90151962032,52.55524246507939,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,XGBoost,XGB,7,0.7078486722152071,6176.9871283479,54.52724491272548,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_XGB_Top5']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,LinearRegression,RF_XGB,23,0.7677312835981449,4910.882597764554,52.59335562696117,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_RF_Top2', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top3', 'pred_RF_XGB_Top6', 'pred_RFE_RF_RF_Top6', 'pred_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top7', 'pred_RF_XGB_Top5', 'pred_RFE_RF_RF_Top2', 'pred_RF_XGB_RF_Top6', 'pred_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top8']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,RandomForest,RF_XGB,13,0.7334758501727259,5635.14893243841,53.52990195396826,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_RF_Top2', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,40,XGBoost,RF_XGB,13,0.7126244771412631,6076.011768148687,54.12906614879789,"['pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_RF_Top2', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,RandomAverage,50,None,None,50,0.762325300785834,5025.181877185637,53.247577363619,"['pred_RF_XGB_XGB_Top2', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top1', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_RF_Top4', 'pred_XGB_XGB_Top2', 'pred_RF_XGB_Top2', 'pred_RF_XGB_XGB_Top6', 'pred_RF_RF_Top4', 'pred_RFE_RF_RF_Top4', 'pred_RFE_RF_RF_Top1', 'pred_XGB_RF_Top1', 'pred_XGB_XGB_Top3', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top3', 'pred_RF_RF_Top3', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top5', 'pred_RF_XGB_XGB_Top1', 'pred_XGB_RF_Top2', 'pred_RF_XGB_RF_Top2', 'pred_RF_RF_Top2', 'pred_XGB_XGB_Top1', 'pred_RFE_RF_RF_Top2', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top1', 'pred_RF_XGB_Top8', 'pred_RF_XGB_Top1', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top6', 'pred_RF_XGB_XGB_Top3', 'pred_RFE_RF_XGB_Top3', 'pred_RF_RF_Top1', 'pred_RFE_RF_XGB_Top8', 'pred_XGB_XGB_Top6', 'pred_XGB_RF_Top4', 'pred_RF_XGB_XGB_Top4', 'pred_RF_XGB_Top4', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top4', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_XGB_XGB_Top4', 'pred_RFE_RF_XGB_Top2', 'pred_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,TopKAverage,50,None,None,50,0.7673162259166969,4919.65820722444,52.21404024457952,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_RFE_RF_RF_Top6', 'pred_XGB_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top4', 'pred_RF_RF_Top4', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_RF_Top4', 'pred_RF_XGB_RF_Top3', 'pred_RF_RF_Top3', 'pred_XGB_RF_Top3', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top8', 'pred_RF_XGB_Top8', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_XGB_Top5', 'pred_XGB_XGB_Top5', 'pred_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_XGB_Top4', 'pred_XGB_XGB_Top4', 'pred_RF_XGB_Top4', 'pred_RF_XGB_XGB_Top4', 'pred_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top3', 'pred_XGB_XGB_Top3', 'pred_RF_XGB_XGB_Top3', 'pred_RF_XGB_Top5', 'pred_RFE_RF_XGB_Top5', 'pred_RF_XGB_RF_Top2', 'pred_RFE_RF_RF_Top2', 'pred_XGB_RF_Top2', 'pred_RF_RF_Top2', 'pred_RFE_RF_XGB_Top2', 'pred_RF_XGB_XGB_Top2', 'pred_RF_XGB_Top2', 'pred_XGB_XGB_Top2', 'pred_RF_XGB_RF_Top1', 'pred_XGB_RF_Top1', 'pred_RFE_RF_RF_Top1', 'pred_RF_RF_Top1']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,LinearRegression,RF,27,0.7663427620075292,4940.240259965512,52.379326675815875,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_Top7', 'pred_XGB_RF_Top6', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_RF_Top3', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top3', 'pred_RF_XGB_Top8', 'pred_XGB_XGB_Top3', 'pred_XGB_RF_Top4', 'pred_XGB_RF_Top2', 'pred_RF_XGB_RF_Top2', 'pred_XGB_RF_Top3', 'pred_RF_XGB_Top5']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,RandomForest,RF,25,0.7279702286297962,5751.554884319906,53.821783531746014,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_Top7', 'pred_XGB_RF_Top6', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top7', 'pred_RFE_RF_RF_Top3', 'pred_RFE_RF_RF_Top4', 'pred_RF_XGB_RF_Top6', 'pred_RFE_RF_XGB_Top3', 'pred_RF_XGB_Top8', 'pred_XGB_XGB_Top3', 'pred_XGB_RF_Top4', 'pred_XGB_RF_Top2', 'pred_RF_XGB_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,XGBoost,RF,16,0.6932048572952131,6486.6028913724085,58.867578804844136,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_Top7', 'pred_XGB_RF_Top6', 'pred_RF_XGB_XGB_Top6', 'pred_XGB_XGB_Top6', 'pred_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_Top3', 'pred_RFE_RF_XGB_Top7']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,LinearRegression,RFE_RF,13,0.7655308887487592,4957.4057841043095,52.21966625922007,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RFE_RF_RF_Top4', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top3', 'pred_RFE_RF_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,RandomForest,RFE_RF,13,0.7234828123962671,5846.432811195074,55.61233972222224,"['pred_RF_XGB_RF_Top7', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_XGB_RF_Top6', 'pred_RF_RF_Top5', 'pred_RFE_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RFE_RF_RF_Top4', 'pred_RFE_RF_RF_Top3', 'pred_RF_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RFE_RF_XGB_Top3', 'pred_RFE_RF_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,XGBoost,RFE_RF,6,0.6853834549333067,6651.9716476312005,59.1246857583061,"['pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top6', 'pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RFE_RF_RF_Top3', 'pred_RFE_RF_XGB_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,LinearRegression,XGB,13,0.7693290850838385,4877.100108102025,52.043230158859636,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_RF_Top3', 'pred_XGB_RF_Top4', 'pred_RF_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top2', 'pred_RF_XGB_Top5', 'pred_RF_XGB_Top6']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,RandomForest,XGB,8,0.7333671487224522,5637.447218960892,53.198566741269865,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_RF_Top3']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,XGBoost,XGB,7,0.706987087444849,6195.20370835401,54.59343611901267,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_RF_Top6', 'pred_RF_XGB_RF_Top7', 'pred_RF_XGB_Top3', 'pred_RF_XGB_XGB_Top5', 'pred_RF_XGB_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,LinearRegression,RF_XGB,24,0.7675548973945635,4914.611950348373,52.471624293615506,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_RF_Top2', 'pred_RF_XGB_XGB_Top5', 'pred_RFE_RF_RF_Top6', 'pred_XGB_RF_Top6', 'pred_RF_XGB_Top6', 'pred_RF_XGB_RF_Top3', 'pred_RFE_RF_XGB_Top7', 'pred_XGB_RF_Top4', 'pred_XGB_XGB_Top6', 'pred_RFE_RF_XGB_Top6', 'pred_RF_XGB_Top5', 'pred_RFE_RF_XGB_Top2', 'pred_RFE_RF_RF_Top3', 'pred_RFE_RF_XGB_Top8']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,RandomForest,RF_XGB,11,0.7267938598122863,5776.42697748835,55.51245762222225,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5', 'pred_RF_XGB_RF_Top7', 'pred_RF_RF_Top6', 'pred_XGB_RF_Top7', 'pred_RFE_RF_RF_Top5', 'pred_RF_XGB_Top3', 'pred_RF_XGB_RF_Top5', 'pred_RF_XGB_Top7', 'pred_RF_XGB_XGB_Top6', 'pred_RF_XGB_RF_Top2']"
prf2000_mean_raw_Aug_9input_PMinMax,FS_MetaModel,50,XGBoost,RF_XGB,2,0.6949233134463209,6450.269387066579,59.72633034624675,"['pred_RF_RF_Top5', 'pred_XGB_RF_Top5']"
