FS_Method,Model,Features_Used,Best_Params,CV_R2,CV_MSE,CV_MAE,Test_R2,Test_MSE,Test_MAE,R2_Rank
RF_XGB,RF,5,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.7304977414156323,5116.393881326926,53.89792646399288,0.7476125813826978,5336.254495151324,52.94401803729269,24.0
RFE_RF,XGB,8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.7038234740735599,5686.571158798082,57.181854646636566,0.7444193077631154,5403.770224739187,55.32596499273391,26.0
RF_XGB,RF,6,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.7350181951160122,5040.372772086705,53.57483309857399,0.7416752494825555,5461.788145817886,52.46248978465597,27.0
XGB,RF,6,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'random_state': 42}",0.7350181951160122,5040.372772086705,53.57483309857399,0.7416752494825555,5461.788145817886,52.46248978465597,27.0
RFE_RF,XGB,5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.6767021651954146,6185.4900904786155,58.359953519951965,0.7378632524481077,5542.385611499881,53.58796181602841,29.0
RF,XGB,5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.6767021651954146,6185.4900904786155,58.359953519951965,0.7378632524481077,5542.385611499881,53.58796181602841,29.0
RF,RF,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6665313808027475,6277.454640554495,57.75849201474755,0.7364781938676104,5571.670054903274,56.68820891013401,31.0
RF_XGB,RF,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6665313808027475,6277.454640554495,57.75849201474755,0.7364781938676104,5571.670054903274,56.68820891013401,31.0
XGB,RF,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6665313808027475,6277.454640554495,57.75849201474755,0.7364781938676104,5571.670054903274,56.68820891013401,31.0
RFE_RF,RF,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'random_state': 42}",0.6665313808027475,6277.454640554495,57.75849201474755,0.7364781938676104,5571.670054903274,56.68820891013401,31.0
RF_XGB,XGB,3,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.6835068455132545,6005.486074614618,56.78117309952832,0.7346445867885927,5610.438207734956,55.027750339231936,35.0
RF,XGB,3,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.6835068455132545,6005.486074614618,56.78117309952832,0.7346445867885927,5610.438207734956,55.027750339231936,35.0
RFE_RF,XGB,3,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.6835068455132545,6005.486074614618,56.78117309952832,0.7346445867885927,5610.438207734956,55.027750339231936,35.0
XGB,XGB,3,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'random_state': 42, 'subsample': 1.0}",0.6835068455132545,6005.486074614618,56.78117309952832,0.7346445867885927,5610.438207734956,55.027750339231936,35.0
RFE_RF,XGB,7,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.6936023609934876,5854.005353860951,58.439425380337475,0.7274315826482389,5762.94353457881,55.97042790698823,39.0
RFE_RF,XGB,2,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'random_state': 42, 'subsample': 0.8}",0.6217214858969122,7196.962786162257,62.20872723851002,0.7251125387331854,5811.975330949462,59.98382599917457,40.0
RF_XGB,XGB,2,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'random_state': 42, 'subsample': 0.8}",0.6217214858969122,7196.962786162257,62.20872723851002,0.7251125387331854,5811.975330949462,59.98382599917457,40.0
RF,XGB,2,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'random_state': 42, 'subsample': 0.8}",0.6217214858969122,7196.962786162257,62.20872723851002,0.7251125387331854,5811.975330949462,59.98382599917457,40.0
XGB,XGB,2,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'random_state': 42, 'subsample': 0.8}",0.6217214858969122,7196.962786162257,62.20872723851002,0.7251125387331854,5811.975330949462,59.98382599917457,40.0
XGB,XGB,5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.6992765663894518,5716.899793872706,56.833601814805114,0.7245701880842734,5823.442309391016,53.37881433951725,44.0
RF_XGB,XGB,5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 42, 'subsample': 0.8}",0.6992765663894518,5716.899793872706,56.833601814805114,0.7245701880842734,5823.442309391016,53.37881433951725,44.0
RF,XGB,8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'random_state': 42, 'subsample': 1.0}",0.7036039765138697,5690.8538038980305,57.21497651042503,0.7034269262252038,6270.47658215998,58.92087743121555,46.0
XGB,XGB,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'random_state': 42, 'subsample': 1.0}",0.3627192702649757,12233.122435002739,82.2085051145852,0.5682356881376667,9128.839554062244,74.32132805761913,47.0
RFE_RF,XGB,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'random_state': 42, 'subsample': 1.0}",0.3627192702649757,12233.122435002739,82.2085051145852,0.5682356881376667,9128.839554062244,74.32132805761913,47.0
RF_XGB,XGB,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'random_state': 42, 'subsample': 1.0}",0.3627192702649757,12233.122435002739,82.2085051145852,0.5682356881376667,9128.839554062244,74.32132805761913,47.0
RF,XGB,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'random_state': 42, 'subsample': 1.0}",0.3627192702649757,12233.122435002739,82.2085051145852,0.5682356881376667,9128.839554062244,74.32132805761913,47.0
RF_XGB,RF,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.39172418267797454,11597.106390376866,80.96764634460841,0.5396200566525085,9733.862946198167,76.62460336575656,51.0
XGB,RF,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.39172418267797454,11597.106390376866,80.96764634460841,0.5396200566525085,9733.862946198167,76.62460336575656,51.0
RFE_RF,RF,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.39172418267797454,11597.106390376866,80.96764634460841,0.5396200566525085,9733.862946198167,76.62460336575656,51.0
RF,RF,1,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200, 'random_state': 42}",0.39172418267797454,11597.106390376866,80.96764634460841,0.5396200566525085,9733.862946198167,76.62460336575656,51.0
