FS_Method,Model,Features_Used,Fold,R2,MSE,MAE
RFE_RF,RF,5,3,0.8270883889678083,4133.801499861897,49.46518589999999
RFE_RF,RF,5,4,0.7006146977623758,4926.452664274274,53.09243098392859
RFE_RF,RF,5,5,0.7992565569295501,3977.4356766446167,48.54968253392857
RFE_RF,RF,5,6,0.7137075555698038,5236.095070911512,55.76541539285718
RFE_RF,RF,5,7,0.7928769690013131,5980.231119036181,57.47098177499999
RFE_RF,RF,5,8,0.7865945816456382,4273.721124408033,49.382871308928586
RFE_RF,RF,5,9,0.7417979840565037,4375.064766005661,48.65606779821428
RFE_RF,RF,5,10,0.8194648231459847,3794.4198374446855,46.51649292678568
RFE_RF,RF,10,1,0.6723352756085185,4745.508332192731,53.96000019999999
RFE_RF,RF,10,2,0.6066789174384852,7191.325481756171,59.61619515535714
RFE_RF,RF,10,3,0.8177592038015845,4356.834524668114,50.93704190535714
RFE_RF,RF,10,4,0.6924028739442054,5061.5800770938495,53.79022626071429
RFE_RF,RF,10,5,0.8151138643409626,3663.246484365302,46.010005473214285
RFE_RF,RF,10,6,0.6933461333300166,5608.491704845358,57.62566289285718
RFE_RF,RF,10,7,0.8067124676942082,5580.760913179835,53.909189335714295
RFE_RF,RF,10,8,0.8061613665419567,3881.8708021763473,48.192311651785744
RFE_RF,RF,10,9,0.7489367865790293,4254.102413044756,48.42301889642859
RFE_RF,RF,10,10,0.8422621475329917,3315.2743246304767,44.74469482499996
RFE_RF,RF,15,1,0.6828386983076811,4593.389180434831,53.265510843859644
RFE_RF,RF,15,2,0.6053494633582953,7215.6326888385665,59.33116607142855
RFE_RF,RF,15,3,0.8123841340435162,4485.336429746242,52.16309658035714
RFE_RF,RF,15,4,0.6988712050804584,4955.142229539431,52.92038145535714
RFE_RF,RF,15,5,0.8040485693797529,3882.4890074491864,46.54713126071431
RFE_RF,RF,15,6,0.721488760183463,5093.782104167227,56.18960091428577
RFE_RF,RF,15,7,0.8048077775437227,5635.754736199583,55.14700612500001
RFE_RF,RF,15,8,0.8067585257898289,3869.911911385538,46.856489339285716
RFE_RF,RF,15,9,0.7524256339031441,4194.986170493622,49.16501730357144
RFE_RF,RF,15,10,0.8458836433320416,3239.1591002149653,43.9425193142857
RFE_RF,RF,20,1,0.713135769283413,4154.60223739914,51.128821468421066
RFE_RF,RF,20,2,0.5950437484663813,7404.0582612164335,60.34782758749999
RFE_RF,RF,20,3,0.8042380832711821,4680.084235862958,53.26987020178569
RFE_RF,RF,20,4,0.7017946513813805,4907.036261376006,52.901417253571445
RFE_RF,RF,20,5,0.818364939276496,3598.831222585131,45.91728878928571
RFE_RF,RF,20,6,0.7250153842198581,5029.282537052633,55.80016510178576
RFE_RF,RF,20,7,0.8030177541526745,5687.4378036756325,54.9903856142857
RFE_RF,RF,20,8,0.8007146888100768,3990.947609410573,47.32948762857144
RFE_RF,RF,20,9,0.7361478756392663,4470.802168248781,50.62981891071427
RFE_RF,RF,20,10,0.8442041349483597,3274.4583700816374,43.90904198392856
RFE_RF,XGB,5,1,0.699216256298422,4356.196000575855,53.032538585354985
RFE_RF,XGB,5,2,0.4565807089045466,9935.661139449392,68.99113038646136
RFE_RF,XGB,5,3,0.7900723431583543,5018.744880891355,52.41460597220284
RFE_RF,XGB,5,4,0.6560569568069672,5659.660340146045,57.937811379693066
RFE_RF,XGB,5,5,0.809354118752434,3777.367360453745,46.55101269932338
RFE_RF,XGB,5,6,0.7453753847746017,4656.911904776161,49.97309362498624
RFE_RF,XGB,5,7,0.7489203706898245,7249.383158004769,66.48409345513556
RFE_RF,XGB,5,8,0.8062372986492397,3880.350162946948,48.73137969766344
RFE_RF,XGB,5,9,0.6623112040840893,5721.916412960489,55.546928353065375
RFE_RF,XGB,5,10,0.8030574227515226,4139.264352638455,43.76126619898336
RFE_RF,XGB,10,1,0.7036599438031821,4291.838886398666,51.88218790732935
RFE_RF,XGB,10,2,0.5974442846284407,7360.167817409888,59.14689904579346
RFE_RF,XGB,10,3,0.8013608298235018,4748.870794188928,52.17528907545908
RFE_RF,XGB,10,4,0.6527802590216969,5713.579141148019,60.2907736605651
RFE_RF,XGB,10,5,0.8149055466551423,3667.3739925069603,47.65564343290056
RFE_RF,XGB,10,6,0.6363107804140009,6651.629713134861,61.36522997498691
RFE_RF,XGB,10,7,0.7930823330443444,5974.301674903653,58.19782701669784
RFE_RF,XGB,10,8,0.8151171987878603,3702.518610694417,44.392693606064654
RFE_RF,XGB,10,9,0.7005412572569054,5074.13309481818,54.23476190359491
RFE_RF,XGB,10,10,0.7785422775661656,4654.514371111996,46.99508225261856
RFE_RF,XGB,15,1,0.7198087830185478,4057.958198771764,48.58070191162109
RFE_RF,XGB,15,2,0.6355406179175332,6663.629684851282,62.44721400901199
RFE_RF,XGB,15,3,0.7640649475201837,5640.504232127494,59.89970812101092
RFE_RF,XGB,15,4,0.594682265715575,6669.5947229843005,64.67315446230808
RFE_RF,XGB,15,5,0.8306648833035721,3355.125946608296,42.5563480645098
RFE_RF,XGB,15,6,0.7189417102724024,5140.365923419647,54.27328331472427
RFE_RF,XGB,15,7,0.8020558573027934,5715.210502091765,55.359473220838176
RFE_RF,XGB,15,8,0.7946623523646115,4112.153520293582,46.484395241765974
RFE_RF,XGB,15,9,0.6884307604871854,5279.337564358891,55.882154110995444
RFE_RF,XGB,15,10,0.7953167231849761,4301.9554386795635,48.578135161153156
RFE_RF,XGB,20,1,0.6689087063169645,4795.134709136736,51.55042958980092
RFE_RF,XGB,20,2,0.6096469855245454,7137.0585110668135,62.26218867057246
RFE_RF,XGB,20,3,0.7970897258341025,4850.980166555819,53.05309682274409
RFE_RF,XGB,20,4,0.6025404400600146,6540.286692008319,65.53048135905571
RFE_RF,XGB,20,5,0.8034699736693633,3893.9530293153907,48.835646780308316
RFE_RF,XGB,20,6,0.6491046874829522,6417.63781064241,58.12438866747311
RFE_RF,XGB,20,7,0.8034840410878581,5673.974773385182,54.571958623752735
RFE_RF,XGB,20,8,0.8138321212579003,3728.253960005804,47.055251238921024
RFE_RF,XGB,20,9,0.6724172565079902,5550.675945601431,56.28978099583859
RFE_RF,XGB,20,10,0.7891538503378963,4431.484361486215,47.413320724265745
RFE_RF,XGB,25,1,0.693243636553679,4442.696361016953,53.12683955356531
RFE_RF,XGB,25,2,0.6165807730259872,7010.283911496748,62.292560206537246
RFE_RF,XGB,25,3,0.8144300846852104,4436.423844982318,50.464393848114014
RFE_RF,XGB,25,4,0.6698677821727442,5432.400094200316,58.23794739025106
RFE_RF,XGB,25,5,0.8027890324872765,3907.4448759725096,51.50414479836599
RFE_RF,XGB,25,6,0.7080118074388599,5340.266449841702,55.96363786219938
RFE_RF,XGB,25,7,0.7947912592687356,5924.9601133304905,56.82141529344786
RFE_RF,XGB,25,8,0.7615068476042093,4776.135635544526,49.734146277356835
RFE_RF,XGB,25,9,0.737884442474972,4441.377175771679,48.979241966418726
RFE_RF,XGB,25,10,0.8157351792273976,3872.8080779964707,46.83261850394384
RFE_RF,XGB,30,1,0.6686019548945326,4799.577333937945,53.24464415073328
RFE_RF,XGB,30,2,0.5887845869701953,7518.498268522448,64.50328186069234
RFE_RF,XGB,30,3,0.826206859016443,4154.876254838583,49.38975325835092
RFE_RF,XGB,30,4,0.6389664224023515,5940.888937950302,61.082692966794966
RFE_RF,XGB,30,5,0.8105423027703407,3753.825244054044,48.86148547642298
RFE_RF,XGB,30,6,0.7379047521913351,4793.544719252587,53.38162383521847
RFE_RF,XGB,30,7,0.7898989267510639,6066.215670598959,56.39567514717379
RFE_RF,XGB,30,8,0.7542419469070328,4921.624723008527,48.718880197369025
RFE_RF,XGB,30,9,0.7048918859575078,5000.414528878928,52.878993741130834
RFE_RF,XGB,30,10,0.8294056400884527,3585.48751929924,44.65111039597637
RFE_RF,XGB,35,1,0.726964420104864,3954.3244143345664,49.856400995836765
RFE_RF,XGB,35,2,0.6649503230103149,6125.914390600364,54.53129065409899
RFE_RF,XGB,35,3,0.8243266517970765,4199.826408139861,50.72989849208286
RFE_RF,XGB,35,4,0.6261263542643163,6152.17515479297,60.21584298198837
RFE_RF,XGB,35,5,0.820769508077067,3551.1882331651436,44.24620176622663
RFE_RF,XGB,35,6,0.7494831723944985,4581.7832490000665,52.73267317326819
RFE_RF,XGB,35,7,0.8029088620375782,5690.581828809761,56.06167727412599
RFE_RF,XGB,35,8,0.7441525537224289,5123.67794695198,51.52943225076948
RFE_RF,XGB,35,9,0.7405143575914022,4396.814979301465,49.612039367840126
RFE_RF,XGB,35,10,0.8423047050549114,3314.3798667845404,43.16465415018305
XGB,RF,5,1,0.6433131497337798,5165.8304782897585,54.39369128947367
XGB,RF,5,2,0.5177727215013275,8816.850836677606,63.81011943928571
XGB,RF,5,3,0.7647259240296163,5624.702252898018,56.723961142857114
XGB,RF,5,4,0.7063234708470517,4832.513515750489,50.14101672142858
XGB,RF,5,5,0.8011353531764493,3940.210096036533,46.56652626250001
XGB,RF,5,6,0.7287252285790088,4961.431994222347,55.40519128214289
XGB,RF,5,7,0.7434275871569671,7407.975444217168,64.54495626428573
XGB,RF,5,8,0.741535228513654,5176.093289169827,52.186395735714314
XGB,RF,5,9,0.7192474134378346,4757.169478110821,52.32990033750001
XGB,RF,5,10,0.7592110024947762,5060.81177471048,53.08277687857141
XGB,RF,10,1,0.6914543655827976,4468.61004555116,51.91250107368422
XGB,RF,10,2,0.6221295873155195,6908.8316086250725,57.68595057142857
XGB,RF,10,3,0.8068531549600504,4617.565662326115,53.01137190714285
XGB,RF,10,4,0.6962619149591603,4998.07868692013,54.194596048214294
XGB,RF,10,5,0.8193986467526433,3578.349831352844,45.870580666071405
XGB,RF,10,6,0.6956755414777966,5565.888406162406,56.92726761428572
XGB,RF,10,7,0.805016663798836,5629.723595784419,55.69495056428571
XGB,RF,10,8,0.798096506299234,4043.3801202176046,47.382257851785724
XGB,RF,10,9,0.7477366222421412,4274.438415010305,47.9797177
XGB,RF,10,10,0.8414678882882005,3331.967764031189,45.30197663749998
XGB,RF,14,1,0.7043392076201529,4282.001232653122,51.11783403508771
XGB,RF,14,2,0.6100704680730682,7129.3157253955305,59.06165530892857
XGB,RF,14,3,0.8085652522446987,4576.6345167486725,52.246498414285725
XGB,RF,14,4,0.6974277848588053,4978.89403480002,53.05715785714286
XGB,RF,14,5,0.8262104504730373,3443.3839728152516,45.1287928857143
XGB,RF,14,6,0.7114001993805875,5278.295054195172,55.72089382678576
XGB,RF,14,7,0.8101336170843869,5481.982597956417,54.83667282142859
XGB,RF,14,8,0.8225522226778853,3553.622584978167,45.89956751071428
XGB,RF,14,9,0.7456684631209901,4309.482022506466,48.92502720714284
XGB,RF,14,10,0.8500985330686096,3150.572147202433,42.98192125714282
XGB,XGB,5,1,0.6997789671490252,4348.046362145559,50.7935044390762
XGB,XGB,5,2,0.4379379406188937,10276.518064153204,66.84898593959545
XGB,XGB,5,3,0.739366106182864,6230.979948336367,59.089834142325266
XGB,XGB,5,4,0.6944968369144984,5027.1234441970755,50.72081492838832
XGB,XGB,5,5,0.7638657667388811,4678.652061976868,52.531483904299044
XGB,XGB,5,6,0.6761379892505057,5923.217015090947,60.229074562711034
XGB,XGB,5,7,0.6890856743775384,8976.981055541724,70.42615033568892
XGB,XGB,5,8,0.7002147612593268,6003.589400266669,56.33844979714258
XGB,XGB,5,9,0.6681902646680461,5622.299565570299,52.598781553010774
XGB,XGB,5,10,0.7144898586986984,6000.743804191193,52.599761654558
XGB,XGB,10,1,0.7279491878260056,3940.0622033668446,50.98375997104578
XGB,XGB,10,2,0.6427116702461672,6532.517030004344,57.80617377875567
XGB,XGB,10,3,0.7531045242100044,5902.535301344155,57.40615802380698
XGB,XGB,10,4,0.6318125676273258,6058.607231576762,59.56917396012807
XGB,XGB,10,5,0.7964994417754315,4032.0638528424324,48.98471652960641
XGB,XGB,10,6,0.6976168370555222,5530.3834237450665,54.30390179460611
XGB,XGB,10,7,0.8135481080386715,5383.3965307188755,55.68781408613758
XGB,XGB,10,8,0.7979231608621451,4046.851588102626,48.855099776333404
XGB,XGB,10,9,0.7227433711487261,4697.932754693004,51.596155329731296
XGB,XGB,10,10,0.7898710092651937,4416.411387300478,46.0621785969107
XGB,XGB,15,1,0.7324541411896319,3874.8177869502438,49.46752567027309
XGB,XGB,15,2,0.6408934031348008,6565.761499193364,58.18050447080308
XGB,XGB,15,3,0.7875123801667989,5079.945969649425,54.125226849692204
XGB,XGB,15,4,0.6066766590222673,6472.224276203958,61.30811698466981
XGB,XGB,15,5,0.8449021568023349,3073.035340379862,42.6219214251491
XGB,XGB,15,6,0.768521723817617,4233.5810270996835,49.83520163258804
XGB,XGB,15,7,0.8156304869920192,5323.272326479535,52.55815635244921
XGB,XGB,15,8,0.8530698731906757,2942.4669326542694,41.03854794797353
XGB,XGB,15,9,0.7154035810459585,4822.3007111210545,50.273921816509024
XGB,XGB,15,10,0.7895808659355519,4422.509509699005,50.56789782351749
XGB,XGB,20,1,0.7050965985538244,4271.032078151854,49.76944746179413
XGB,XGB,20,2,0.6892124383984413,5682.315569261681,55.16945813123977
XGB,XGB,20,3,0.8192642014943119,4320.854513364378,48.01685570259094
XGB,XGB,20,4,0.6169217154422706,6303.639562396246,64.17080375374137
XGB,XGB,20,5,0.8321261886522193,3326.172333283345,45.613799666966024
XGB,XGB,20,6,0.784993523052704,3932.322965764741,47.51984011553168
XGB,XGB,20,7,0.7880968515544193,6118.246707986997,59.540849672693106
XGB,XGB,20,8,0.8404554005562846,3195.0881574881446,41.655464941560204
XGB,XGB,20,9,0.6803231414920005,5416.715880606408,54.06306991518023
XGB,XGB,20,10,0.8176881905124855,3831.7604279372053,44.60049025301115
RF_XGB,RF,5,1,0.6433131497337798,5165.8304782897585,54.39369128947367
RF_XGB,RF,5,2,0.5177727215013275,8816.850836677606,63.81011943928571
RF_XGB,RF,5,3,0.7647259240296163,5624.702252898018,56.723961142857114
RF_XGB,RF,5,4,0.7063234708470517,4832.513515750489,50.14101672142858
RF_XGB,RF,5,5,0.8011353531764493,3940.210096036533,46.56652626250001
RF_XGB,RF,5,6,0.7287252285790088,4961.431994222347,55.40519128214289
RF_XGB,RF,5,7,0.7434275871569671,7407.975444217168,64.54495626428573
RF_XGB,RF,5,8,0.741535228513654,5176.093289169827,52.186395735714314
RF_XGB,RF,5,9,0.7192474134378346,4757.169478110821,52.32990033750001
RF_XGB,RF,5,10,0.7592110024947762,5060.81177471048,53.08277687857141
RF_XGB,RF,10,1,0.6960789495052111,4401.63304161064,51.60457965263159
RF_XGB,RF,10,2,0.6267788229643009,6823.826842101931,57.221110001785725
RF_XGB,RF,10,3,0.8006421433301691,4766.052447209995,53.846330482142825
RF_XGB,RF,10,4,0.7021775675877723,4900.735288846381,53.53397274107142
RF_XGB,RF,10,5,0.8197613570509878,3571.1632609779613,45.71007771428571
RF_XGB,RF,10,6,0.6944967487474305,5587.4477274968585,56.94333677857144
RF_XGB,RF,10,7,0.810770730439557,5463.587322961786,54.83451295000001
RF_XGB,RF,10,8,0.7987716097591778,4029.8602951814296,47.30630928392858
RF_XGB,RF,10,9,0.7465265719018641,4294.941928855828,48.57195102678572
RF_XGB,RF,10,10,0.8412285562801782,3336.997953353846,44.80952602678569
RF_XGB,RF,15,1,0.7035802107184836,4292.993646095458,51.37377431929824
RF_XGB,RF,15,2,0.611357339640233,7105.787079963075,59.4984977107143
RF_XGB,RF,15,3,0.809785826803349,4547.454215257509,52.0949510392857
RF_XGB,RF,15,4,0.7029445394665588,4888.114593617088,52.834974964285706
RF_XGB,RF,15,5,0.8233786138615041,3499.4926446446357,45.32780293035716
RF_XGB,RF,15,6,0.7075340592170232,5349.004141520835,55.454722698214326
RF_XGB,RF,15,7,0.8042941056596256,5650.585904763694,56.13390331250002
RF_XGB,RF,15,8,0.8238144695879774,3528.3444485302803,45.70945302321427
RF_XGB,RF,15,9,0.7498741198028303,4238.219912877306,48.825089674999994
RF_XGB,RF,15,10,0.8497038590867481,3158.867255181914,43.200563821428545
RF_XGB,XGB,5,1,0.6997789671490252,4348.046362145559,50.7935044390762
RF_XGB,XGB,5,2,0.4379379406188937,10276.518064153204,66.84898593959545
RF_XGB,XGB,5,3,0.739366106182864,6230.979948336367,59.089834142325266
RF_XGB,XGB,5,4,0.6944968369144984,5027.1234441970755,50.72081492838832
RF_XGB,XGB,5,5,0.7638657667388811,4678.652061976868,52.531483904299044
RF_XGB,XGB,5,6,0.6761379892505057,5923.217015090947,60.229074562711034
RF_XGB,XGB,5,7,0.6890856743775384,8976.981055541724,70.42615033568892
RF_XGB,XGB,5,8,0.7002147612593268,6003.589400266669,56.33844979714258
RF_XGB,XGB,5,9,0.6681902646680461,5622.299565570299,52.598781553010774
RF_XGB,XGB,5,10,0.7144898586986984,6000.743804191193,52.599761654558
RF_XGB,XGB,10,1,0.7253553790013678,3977.627862631181,51.15168080309416
RF_XGB,XGB,10,2,0.6429211382013911,6528.687201625444,57.79067738854919
RF_XGB,XGB,10,3,0.7527445048310473,5911.142292163502,57.4238465025493
RF_XGB,XGB,10,4,0.6318773325725882,6057.541509796988,59.55764376516434
RF_XGB,XGB,10,5,0.796521021636727,4031.636279672913,48.93178052060808
RF_XGB,XGB,10,6,0.6976168370555222,5530.3834237450665,54.30390179460611
RF_XGB,XGB,10,7,0.8112833200070013,5448.787403958367,56.0566293719565
RF_XGB,XGB,10,8,0.7991233074703177,4022.8170909877635,48.46900445685795
RF_XGB,XGB,10,9,0.7227813764717156,4697.288779281254,51.587148829487155
RF_XGB,XGB,10,10,0.7899284113287351,4415.204932511959,46.03615146242409
RF_XGB,XGB,15,1,0.7243040904918716,3992.85348202191,49.85595196396142
RF_XGB,XGB,15,2,0.6282488024144546,6796.95032531645,58.86529667352017
RF_XGB,XGB,15,3,0.7907194012196623,5003.275650292174,53.06741967313493
RF_XGB,XGB,15,4,0.6676706638697079,5468.554171360484,57.607891958085915
RF_XGB,XGB,15,5,0.8464537968819248,3042.291877403059,41.682342001429966
RF_XGB,XGB,15,6,0.709637811602759,5310.527934021565,54.36475468592375
RF_XGB,XGB,15,7,0.7947976614386728,5924.775264471805,55.59972763607272
RF_XGB,XGB,15,8,0.8569670630473792,2864.4206358692195,39.43471152334622
RF_XGB,XGB,15,9,0.7256524047283823,4648.6410778988675,53.275734441245966
RF_XGB,XGB,15,10,0.8154541810001715,3878.7139921028142,45.477079831288215
RF_XGB,XGB,17,1,0.7474480515164097,3657.6637233872016,46.11231493652343
RF_XGB,XGB,17,2,0.645474742743698,6481.998116728636,59.42303425860244
RF_XGB,XGB,17,3,0.8178265589048415,4355.224264806415,50.929615425600325
RF_XGB,XGB,17,4,0.601796218780491,6552.533020996133,60.995569235574294
RF_XGB,XGB,17,5,0.821707526951517,3532.602770648719,47.313868155386785
RF_XGB,XGB,17,6,0.741659215776988,4724.878120963971,53.26197622811451
RF_XGB,XGB,17,7,0.8009498229269227,5747.144860919041,54.26971485150807
RF_XGB,XGB,17,8,0.8311548696341138,3381.34338838528,43.566368931446924
