FS_Method,Model,Features_Used,Fold,R2,MSE,MAE
RF,XGB,10,6,0.6192364291209596,4410.569214862713,48.821200836566724
RF,XGB,10,7,0.670565864097004,13632.868461967277,84.07290147385919
RF,XGB,10,8,0.470608955581465,4501.269964659721,51.75214132332387
RF,XGB,10,9,0.6644656453734159,16512.946175848796,98.02856213812366
RF,XGB,10,10,0.6490158099447806,7594.010264495774,65.17950606980914
RF,XGB,70,1,0.7887006685307477,7599.019563205664,65.57739820949219
RF,XGB,70,2,-0.11342839544629402,8161.082329682369,57.89090933064454
RF,XGB,70,3,0.7945406576342302,5700.367973102758,66.36427330961193
RF,XGB,70,4,0.5747267956939281,15531.739425249501,81.07254793749577
RF,XGB,70,5,0.6886177836769221,10403.854100869958,62.9395680692143
RF,XGB,70,6,0.6751520602667529,3762.8713250884825,45.0749877418446
RF,XGB,70,7,0.7594835989502671,9953.214014901838,75.20845930669388
RF,XGB,70,8,0.6201431481681354,3229.8208593592617,45.60427752465553
RF,XGB,70,9,0.7086299887710186,14339.44764921377,80.71391566929597
RF,XGB,70,10,0.6526717994714413,7514.908063373887,64.41693333008524
RF,XGB,72,1,0.7093242986849336,10453.655132189295,74.53507072143597
RF,XGB,72,2,0.15938077333239564,6161.476341725966,56.60160185842986
RF,XGB,72,3,0.8282753667045666,4764.4151322524185,60.661050454334244
RF,XGB,72,4,0.6135473390212697,14113.943624334357,75.08663851957373
RF,XGB,72,5,0.681228495986981,10650.743829972973,67.97489362849166
RF,XGB,72,6,0.7388381281180727,3025.1646961895703,43.130237796570945
RF,XGB,72,7,0.7214343668324427,11527.793331399573,78.35502419487302
RF,XGB,72,8,0.6106512092310266,3310.5282685503644,45.37803713040394
RF,XGB,72,9,0.6985640958710873,14834.829255825725,82.71588876544301
RF,XGB,72,10,0.6252633476497045,8107.926411110465,64.35742412699796
RFE_RF,RF,10,1,0.8155884021182025,6632.048148196416,67.57463488790435
RFE_RF,RF,10,2,0.19855629647680417,5874.331994592853,53.920036672973886
RFE_RF,RF,10,3,0.7718351230695902,6330.3218148415945,65.97018582226521
RFE_RF,RF,10,4,0.7877220412343009,7752.771413502441,70.23822489345218
RFE_RF,RF,10,5,0.7367560519975089,8795.465779308648,67.27117299323181
RFE_RF,RF,10,6,0.7162770144501229,3286.501024050853,47.963031848254566
RFE_RF,RF,10,7,0.7357274769336675,10936.30608497836,79.61613836792732
RFE_RF,RF,10,8,0.6509361125668012,2967.996547762167,42.53795441282726
RFE_RF,RF,10,9,0.6421740058731944,17610.0041616048,94.72048107429536
RFE_RF,RF,10,10,0.6569576654252525,7422.17764711105,63.90328695257728
RFE_RF,RF,70,1,0.8425969421109565,5660.732137154396,61.04623912534345
RFE_RF,RF,70,2,0.13772468376153524,6320.208713425474,56.22339967519126
RFE_RF,RF,70,3,0.8003549226592696,5539.054061774931,59.86585475979568
RFE_RF,RF,70,4,0.7942838257193235,7513.123286712239,61.461642386947815
RFE_RF,RF,70,5,0.7188087802038783,9395.1172284327,66.21174303214092
RFE_RF,RF,70,6,0.7581412492073258,2801.5672773753813,42.141277694004565
RFE_RF,RF,70,7,0.7500439234752111,10343.853114041798,78.64916207730458
RFE_RF,RF,70,8,0.7281135983371663,2311.7771003257894,38.810012621913636
RFE_RF,RF,70,9,0.7085807040958774,14341.873139112722,81.26328947874089
RFE_RF,RF,70,10,0.7512417779314077,5382.215339868746,53.96715889535456
RFE_RF,RF,74,1,0.8457420006013314,5547.625480216091,60.25924931695214
RFE_RF,RF,74,2,0.17762970680299728,6027.717359925632,56.36630244440865
RFE_RF,RF,74,3,0.8035102772944311,5451.5103059206185,59.533770008600015
RFE_RF,RF,74,4,0.7911838732573615,7626.339105114011,62.6925292980565
RFE_RF,RF,74,5,0.7254296908711373,9173.900392704398,64.6455565429318
RFE_RF,RF,74,6,0.7686366268202434,2679.994225386647,41.801949050668185
RFE_RF,RF,74,7,0.7509953085117475,10304.482248529537,79.12174579888185
RFE_RF,RF,74,8,0.7289467848173217,2304.6927393083056,38.65250137096362
RFE_RF,RF,74,9,0.708811271283132,14330.52603411273,80.20490641304086
RFE_RF,RF,74,10,0.750408166927245,5400.2516238427115,53.374137209795464
RFE_RF,XGB,10,1,0.6968229823476013,10903.243622378319,84.83802359715354
RFE_RF,XGB,10,2,0.06122927459175542,6880.896167266707,64.80728126819974
RFE_RF,XGB,10,3,0.7325121183371429,7421.3191586564935,68.83708235930962
RFE_RF,XGB,10,4,0.6866331282509611,11444.71964664095,79.9209305922066
RFE_RF,XGB,10,5,0.7570337932152157,8117.9490488563,64.09480243501092
RFE_RF,XGB,10,6,0.6328837396506068,4252.485794359086,51.084559214962496
RFE_RF,XGB,10,7,0.6777731663155759,13334.61095795328,79.90775865256569
RFE_RF,XGB,10,8,0.5968399816259442,3427.961430008772,45.694292650902874
RFE_RF,XGB,10,9,0.705696278897048,14483.82688363924,88.21465875410155
RFE_RF,XGB,10,10,0.5529801904206133,9671.868758090599,69.10506195890271
RFE_RF,XGB,42,1,0.7843795931174935,7754.419660172771,63.78839074379075
RFE_RF,XGB,42,2,0.10299716116642976,6574.750605983333,58.168153205992695
RFE_RF,XGB,42,3,0.7678245603367957,6441.592896958861,64.52266915975204
RFE_RF,XGB,42,4,0.5669379766400393,15816.201053093688,74.49464567048234
RFE_RF,XGB,42,5,0.733439193491976,8906.288138954873,62.49464176123079
RFE_RF,XGB,42,6,0.7936992741856558,2389.6814187868695,39.50610852952326
RFE_RF,XGB,42,7,0.6792264809765248,13274.468897834775,81.53470389866833
RFE_RF,XGB,42,8,0.6889648483519255,2644.6484141125384,43.86704519786665
RFE_RF,XGB,42,9,0.7152953205919699,14011.420834415529,79.92914923813697
RFE_RF,XGB,42,10,0.703020004823226,6425.557605222935,61.47187500038442
XGB,RF,10,1,0.814815682243262,6659.83769871568,65.42894740439564
XGB,RF,10,2,0.16290978645934184,6135.609777886453,54.81178746850431
XGB,RF,10,3,0.7849121807264646,5967.505309194663,64.97920806562604
XGB,RF,10,4,0.742627572596902,9399.702208352348,74.23416623325221
XGB,RF,10,5,0.7370778207937723,8784.714890416966,69.02664286254547
XGB,RF,10,6,0.7382551919850775,3031.9171282998286,45.39891982595458
XGB,RF,10,7,0.7626775415333998,9821.040101012886,75.26300697915912
XGB,RF,10,8,0.6342518717925288,3109.8581690951655,46.182697392459055
XGB,RF,10,9,0.6768332039114227,15904.290681564027,87.91389151438176
XGB,RF,10,10,0.702614032391927,6434.341359300011,60.643179057372755
XGB,RF,70,1,0.8381395572718163,5821.034369810969,59.86521122009129
XGB,RF,70,2,0.19821214216513383,5876.854538191656,54.6240725822912
XGB,RF,70,3,0.7993049284631144,5568.185632132294,63.64352472185652
XGB,RF,70,4,0.779241775940773,8062.485896950747,61.11156691514348
XGB,RF,70,5,0.7071583532310395,9784.379479403682,66.98695951358637
XGB,RF,70,6,0.7404057829418496,3007.005789628949,42.47539955019093
XGB,RF,70,7,0.7504278124430361,10327.96675852489,77.91189551394547
XGB,RF,70,8,0.7576108385954153,2060.969983328479,38.22929336412273
XGB,RF,70,9,0.7261912635206206,13475.189248483985,76.59023720990454
XGB,RF,70,10,0.7142831682024735,6181.864069342468,55.994768565745495
XGB,RF,130,1,0.8482039207137471,5459.086728260701,58.556317362934756
XGB,RF,130,2,0.12724318078947627,6397.0348560347575,56.15212962295214
XGB,RF,130,3,0.8040559585852954,5436.37064802944,61.26302334361736
XGB,RF,130,4,0.8092981738717407,6964.772389495856,58.65409892006953
XGB,RF,130,5,0.7125553031097992,9604.057430857192,67.34268543169547
XGB,RF,130,6,0.7534174301469507,2856.285565882269,42.68379974612275
XGB,RF,130,7,0.7624829322961023,9829.093553416316,77.73810836024546
XGB,RF,130,8,0.7326531619077157,2273.1784096826163,38.655468685481786
XGB,RF,130,9,0.7127651674768853,14135.939476485859,77.00927611198632
XGB,RF,130,10,0.6875513322330673,6760.2429322438165,57.33611477715458
XGB,RF,185,1,0.8456609974729032,5550.538619379038,60.12758661651737
XGB,RF,185,2,0.20417467359641672,5833.151045355446,53.273563661017356
XGB,RF,185,3,0.7964653399462467,5646.968612998293,63.64430536293038
XGB,RF,185,4,0.8016985600445823,7242.323903442164,58.77027664811305
XGB,RF,185,5,0.7182282727832552,9414.513051932037,66.57119413900456
XGB,RF,185,6,0.7560688917986267,2825.5723988944897,43.31050886203185
XGB,RF,185,7,0.7415926473654999,10693.589595428732,80.28163720030459
XGB,RF,185,8,0.730423233803166,2292.1388898535365,37.895528697904524
XGB,RF,185,9,0.7312808120573475,13224.712837089768,73.84547966469086
XGB,RF,185,10,0.7122751740140034,6225.309697123853,54.04249502413643
XGB,XGB,10,1,0.8424356285564321,5666.5335036240285,58.666622109814874
XGB,XGB,10,2,-0.009735060759565872,7401.0425777964865,65.59438762873387
XGB,XGB,10,3,0.7754896619411168,6228.928438907282,65.19093407757218
XGB,XGB,10,4,0.7845398978979594,7868.988989906054,65.34635210069634
XGB,XGB,10,5,0.7337131922900667,8897.133333799937,65.21133243532734
XGB,XGB,10,6,0.7315550436964465,3109.528197312096,40.73226747397461
XGB,XGB,10,7,0.5818556753935722,17303.934092477066,100.3605316469327
XGB,XGB,10,8,0.6010406092568987,3392.244620691184,48.33458788995206
XGB,XGB,10,9,0.7631444559167793,11656.579414201437,83.54504974745983
XGB,XGB,10,10,0.5239565046795794,10299.834842250215,78.38981853214933
XGB,XGB,49,1,0.8703917679828328,4661.138697423054,51.88293070084748
XGB,XGB,49,2,0.05754110288588954,6907.929313772291,62.52960715720278
XGB,XGB,49,3,0.8029290612392965,5467.635858295084,64.13809809422895
XGB,XGB,49,4,0.6441148309701694,12997.56404756697,72.61979492576853
XGB,XGB,49,5,0.7498538669326018,8357.84362723457,63.45747419780362
XGB,XGB,49,6,0.7734877955150137,2623.800784265525,40.80551133561347
XGB,XGB,49,7,0.756407845904275,10080.496928624696,77.14689670435901
XGB,XGB,49,8,0.7513378910433874,2114.3071727341717,37.345927946934474
XGB,XGB,49,9,0.7370110518125194,12942.705527414526,83.06474636044256
XGB,XGB,49,10,0.7387975852548421,5651.462017060489,54.07827768488815
RF_XGB,RF,10,1,0.8210376209060263,6436.076301598851,67.26570647052175
RF_XGB,RF,10,2,0.2199514557929524,5717.5121601518895,51.17745866248687
RF_XGB,RF,10,3,0.8068333927316687,5359.312109473415,61.970562176647825
RF_XGB,RF,10,4,0.7678255725730034,8479.426099480508,69.01904511616088
RF_XGB,RF,10,5,0.7335765889498662,8901.697503320982,70.77576343231817
RF_XGB,RF,10,6,0.7482015008158436,2916.704206461698,44.06323833822731
RF_XGB,RF,10,7,0.7282904437785218,11244.070471548324,79.51235473854551
RF_XGB,RF,10,8,0.641401688212468,3049.0651990530446,45.57224127980453
RF_XGB,RF,10,9,0.6862536258584239,15440.675202494116,85.36899668316356
RF_XGB,RF,10,10,0.6488087205220396,7598.490919882891,64.6646574764182
RF_XGB,RF,70,1,0.8270307953063112,6220.542020459417,63.23771478697825
RF_XGB,RF,70,2,0.1127433273672308,6503.314252205394,55.391646895304305
RF_XGB,RF,70,3,0.7940223498584476,5714.748166338372,62.9472372986826
RF_XGB,RF,70,4,0.7530984863327295,9017.285676949889,69.63264161851305
RF_XGB,RF,70,5,0.7056433519972279,9834.998464602437,71.06674185201362
RF_XGB,RF,70,6,0.731171341360046,3113.97280767409,44.938667534045514
RF_XGB,RF,70,7,0.7755234603722956,9289.441512045343,73.36368982957728
RF_XGB,RF,70,8,0.6594334392859917,2895.746059310848,43.61054495845907
RF_XGB,RF,70,9,0.7110508825540864,14220.306082378573,84.18533842330449
RF_XGB,RF,70,10,0.7196178074827366,6066.442045788283,57.899413676490916
RF_XGB,RF,111,1,0.8371207022320836,5857.675751140309,60.45092770017825
RF_XGB,RF,111,2,0.15727570261183565,6176.905852532907,56.46487699189998
RF_XGB,RF,111,3,0.8005225405809817,5534.40358532716,61.25445196247827
RF_XGB,RF,111,4,0.7728505224459036,8295.90592642334,65.4551258631739
RF_XGB,RF,111,5,0.710454848508327,9674.237492767164,66.98043676860911
RF_XGB,RF,111,6,0.7468161739875563,2932.751119372147,41.9476138358591
RF_XGB,RF,111,7,0.7523655592698464,10247.777595583148,79.2486607336182
RF_XGB,RF,111,8,0.713338047705492,2437.4096416596076,39.54288223257725
RF_XGB,RF,111,9,0.7014899888823138,14690.834719515287,79.52259417773631
RF_XGB,RF,111,10,0.7393275778323443,5639.994921995534,53.72726319986821
RF_XGB,XGB,10,1,0.6861882272720596,11285.70442481915,86.96801802364385
RF_XGB,XGB,10,2,0.22881099584661058,5652.574499071276,52.41274861274797
RF_XGB,XGB,10,3,0.7640220432117615,6547.0918564470685,68.15271294738791
RF_XGB,XGB,10,4,0.6813223905797394,11638.677302167038,80.36241536661005
RF_XGB,XGB,10,5,0.7352813678626112,8844.737695879583,66.60397551122138
RF_XGB,XGB,10,6,0.6860820118043552,3636.2643924441713,46.644436359969816
RF_XGB,XGB,10,7,0.6888984224633513,12874.21800792525,82.74985361645507
RF_XGB,XGB,10,8,0.5513502468506126,3814.7484355755923,53.51448081014028
RF_XGB,XGB,10,9,0.7828073082448737,10688.894234784162,81.67793784623136
RF_XGB,XGB,10,10,0.5316958709953088,10132.383347545865,78.89864596390981
RF_XGB,XGB,20,1,0.7902362717783391,7543.794215171534,67.15881374318361
RF_XGB,XGB,20,2,0.03833973124868206,7048.669369814482,60.452758435030574
RF_XGB,XGB,20,3,0.7660575498258065,6490.617730821353,65.55015258354959
RF_XGB,XGB,20,4,0.7349578438634905,9679.81444430682,74.46297252819718
RF_XGB,XGB,20,5,0.7065103438176246,9806.0306689699,73.7507825404339
RF_XGB,XGB,20,6,0.6874635935497488,3620.26086064626,47.234289067646934
RF_XGB,XGB,20,7,0.6656549101156393,13836.096914499083,87.78670393883166
RF_XGB,XGB,20,8,0.5928497254961373,3461.8895069148075,49.55094829409358
RF_XGB,XGB,20,9,0.7596450116265869,11828.800632126016,79.58990567356622
RF_XGB,XGB,20,10,0.6884057154933346,6741.757212852116,63.959964377901294
